"","time","particle","mass","x","y","z","vx","vy","vz","p_x","p_y","p_z"
"826",8.25,"m1",1,-0.091276,-500.492893,0,0.012684,0.068492,0,0.012684,0.068492,0
"827",8.26,"m1",1,-0.091361,-500.49335,0,0.012684,0.068492,0,0.012684,0.068492,0
"828",8.27,"m1",1,-0.091446,-500.493806,0,0.012684,0.068492,0,0.012684,0.068492,0
"829",8.28,"m1",1,-0.09153,-500.494263,0,0.012684,0.068492,0,0.012684,0.068492,0
"830",8.29,"m1",1,-0.091615,-500.49472,0,0.012684,0.068492,0,0.012684,0.068492,0
"831",8.3,"m1",1,-0.091699,-500.495177,0,0.012684,0.068492,0,0.012684,0.068492,0
"832",8.31,"m1",1,-0.091784,-500.495634,0,0.012684,0.068492,0,0.012684,0.068492,0
"833",8.32,"m1",1,-0.091869,-500.496091,0,0.012684,0.068492,0,0.012684,0.068492,0
"834",8.33,"m1",1,-0.091953,-500.496548,0,0.012684,0.068492,0,0.012684,0.068492,0
"835",8.34,"m1",1,-0.092038,-500.497004,0,0.012684,0.068492,0,0.012684,0.068492,0
"836",8.35,"m1",1,-0.092122,-500.497461,0,0.012684,0.068492,0,0.012684,0.068492,0
"837",8.36,"m1",1,-0.092207,-500.497918,0,0.012684,0.068492,0,0.012684,0.068492,0
"838",8.37,"m1",1,-0.092292,-500.498375,0,0.012684,0.068492,0,0.012684,0.068492,0
"839",8.38,"m1",1,-0.092376,-500.498832,0,0.012684,0.068492,0,0.012684,0.068492,0
"840",8.39,"m1",1,-0.092461,-500.499289,0,0.012684,0.068492,0,0.012684,0.068492,0
"841",8.4,"m1",1,-0.092545,-500.499745,0,0.012684,0.068492,0,0.012684,0.068492,0
"842",8.41,"m1",1,-0.09263,-500.500202,0,0.012684,0.068492,0,0.012684,0.068492,0
"843",8.42,"m1",1,-0.092715,-500.500659,0,0.012684,0.068492,0,0.012684,0.068492,0
"844",8.43,"m1",1,-0.092799,-500.501116,0,0.012684,0.068492,0,0.012684,0.068492,0
"845",8.44,"m1",1,-0.092884,-500.501573,0,0.012684,0.068492,0,0.012684,0.068492,0
"846",8.45,"m1",1,-0.092968,-500.50203,0,0.012684,0.068492,0,0.012684,0.068492,0
"847",8.46,"m1",1,-0.093053,-500.502487,0,0.012684,0.068492,0,0.012684,0.068492,0
"848",8.47,"m1",1,-0.093138,-500.502943,0,0.012684,0.068492,0,0.012684,0.068492,0
"849",8.48,"m1",1,-0.093222,-500.5034,0,0.012684,0.068492,0,0.012684,0.068492,0
"850",8.49,"m1",1,-0.093307,-500.503857,0,0.012684,0.068492,0,0.012684,0.068492,0
"851",8.5,"m1",1,-0.093391,-500.504314,0,0.012684,0.068492,0,0.012684,0.068492,0
"852",8.51,"m1",1,-0.093476,-500.504771,0,0.012684,0.068492,0,0.012684,0.068492,0
"853",8.52,"m1",1,-0.093561,-500.505228,0,0.012684,0.068492,0,0.012684,0.068492,0
"854",8.53,"m1",1,-0.093645,-500.505684,0,0.012684,0.068492,0,0.012684,0.068492,0
"855",8.54,"m1",1,-0.09373,-500.506141,0,0.012684,0.068492,0,0.012684,0.068492,0
"856",8.55,"m1",1,-0.093814,-500.506598,0,0.012684,0.068492,0,0.012684,0.068492,0
"857",8.56,"m1",1,-0.093899,-500.507055,0,0.012684,0.068492,0,0.012684,0.068492,0
"858",8.57,"m1",1,-0.093984,-500.507512,0,0.012684,0.068492,0,0.012684,0.068492,0
"859",8.58,"m1",1,-0.094068,-500.507969,0,0.012684,0.068492,0,0.012684,0.068492,0
"860",8.59,"m1",1,-0.094153,-500.508425,0,0.012684,0.068492,0,0.012684,0.068492,0
"861",8.6,"m1",1,-0.094237,-500.508882,0,0.012684,0.068492,0,0.012684,0.068492,0
"862",8.61,"m1",1,-0.094322,-500.509339,0,0.012684,0.068492,0,0.012684,0.068492,0
"863",8.62,"m1",1,-0.094407,-500.509796,0,0.012684,0.068492,0,0.012684,0.068492,0
"864",8.63,"m1",1,-0.094491,-500.510253,0,0.012684,0.068492,0,0.012684,0.068492,0
"865",8.64,"m1",1,-0.094576,-500.51071,0,0.012684,0.068492,0,0.012684,0.068492,0
"866",8.65,"m1",1,-0.09466,-500.511167,0,0.012684,0.068492,0,0.012684,0.068492,0
"867",8.66,"m1",1,-0.094745,-500.511623,0,0.012684,0.068492,0,0.012684,0.068492,0
"868",8.67,"m1",1,-0.09483,-500.51208,0,0.012684,0.068492,0,0.012684,0.068492,0
"869",8.68,"m1",1,-0.094914,-500.512537,0,0.012684,0.068492,0,0.012684,0.068492,0
"870",8.69,"m1",1,-0.094999,-500.512994,0,0.012684,0.068492,0,0.012684,0.068492,0
"871",8.7,"m1",1,-0.095083,-500.513451,0,0.012684,0.068492,0,0.012684,0.068492,0
"872",8.71,"m1",1,-0.095168,-500.513908,0,0.012684,0.068492,0,0.012684,0.068492,0
"873",8.72,"m1",1,-0.095253,-500.514364,0,0.012684,0.068492,0,0.012684,0.068492,0
"874",8.73,"m1",1,-0.095337,-500.514821,0,0.012684,0.068492,0,0.012684,0.068492,0
"875",8.74,"m1",1,-0.095422,-500.515278,0,0.012684,0.068492,0,0.012684,0.068492,0
"876",8.75,"m1",1,-0.095506,-500.515735,0,0.012684,0.068492,0,0.012684,0.068492,0
"877",8.76,"m1",1,-0.095591,-500.516192,0,0.012684,0.068492,0,0.012684,0.068492,0
"878",8.77,"m1",1,-0.095676,-500.516649,0,0.012684,0.068492,0,0.012684,0.068492,0
"879",8.78,"m1",1,-0.09576,-500.517106,0,0.012684,0.068492,0,0.012684,0.068492,0
"880",8.79,"m1",1,-0.095845,-500.517562,0,0.012684,0.068492,0,0.012684,0.068492,0
"881",8.8,"m1",1,-0.095929,-500.518019,0,0.012684,0.068492,0,0.012684,0.068492,0
"882",8.81,"m1",1,-0.096014,-500.518476,0,0.012684,0.068492,0,0.012684,0.068492,0
"883",8.82,"m1",1,-0.096099,-500.518933,0,0.012684,0.068492,0,0.012684,0.068492,0
"884",8.83,"m1",1,-0.096183,-500.51939,0,0.012684,0.068492,0,0.012684,0.068492,0
"885",8.84,"m1",1,-0.096268,-500.519847,0,0.012684,0.068492,0,0.012684,0.068492,0
"886",8.85,"m1",1,-0.096352,-500.520303,0,0.012684,0.068492,0,0.012684,0.068492,0
"887",8.86,"m1",1,-0.096437,-500.52076,0,0.012684,0.068492,0,0.012684,0.068492,0
"888",8.87,"m1",1,-0.096522,-500.521217,0,0.012684,0.068492,0,0.012684,0.068492,0
"889",8.88,"m1",1,-0.096606,-500.521674,0,0.012684,0.068492,0,0.012684,0.068492,0
"890",8.89,"m1",1,-0.096691,-500.522131,0,0.012684,0.068492,0,0.012684,0.068492,0
"891",8.9,"m1",1,-0.096775,-500.522588,0,0.012684,0.068492,0,0.012684,0.068492,0
"892",8.91,"m1",1,-0.09686,-500.523044,0,0.012684,0.068492,0,0.012684,0.068492,0
"893",8.92,"m1",1,-0.096945,-500.523501,0,0.012684,0.068492,0,0.012684,0.068492,0
"894",8.93,"m1",1,-0.097029,-500.523958,0,0.012684,0.068492,0,0.012684,0.068492,0
"895",8.94,"m1",1,-0.097114,-500.524415,0,0.012684,0.068492,0,0.012684,0.068492,0
"896",8.95,"m1",1,-0.097198,-500.524872,0,0.012684,0.068492,0,0.012684,0.068492,0
"897",8.96,"m1",1,-0.097283,-500.525329,0,0.012684,0.068492,0,0.012684,0.068492,0
"898",8.97,"m1",1,-0.097368,-500.525786,0,0.012684,0.068492,0,0.012684,0.068492,0
"899",8.98,"m1",1,-0.097452,-500.526242,0,0.012684,0.068492,0,0.012684,0.068492,0
"900",8.99,"m1",1,-0.097537,-500.526699,0,0.012684,0.068492,0,0.012684,0.068492,0
"901",9,"m1",1,-0.097621,-500.527156,0,0.012684,0.068492,0,0.012684,0.068492,0
"902",9.01,"m1",1,-0.097706,-500.527613,0,0.012684,0.068492,0,0.012684,0.068492,0
"903",9.02,"m1",1,-0.097791,-500.52807,0,0.012684,0.068492,0,0.012684,0.068492,0
"904",9.03,"m1",1,-0.097875,-500.528527,0,0.012684,0.068492,0,0.012684,0.068492,0
"905",9.04,"m1",1,-0.09796,-500.528983,0,0.012684,0.068492,0,0.012684,0.068492,0
"906",9.05,"m1",1,-0.098045,-500.52944,0,0.012684,0.068492,0,0.012684,0.068492,0
"907",9.06,"m1",1,-0.098129,-500.529897,0,0.012684,0.068492,0,0.012684,0.068492,0
"908",9.07,"m1",1,-0.098214,-500.530354,0,0.012684,0.068492,0,0.012684,0.068492,0
"909",9.08,"m1",1,-0.098298,-500.530811,0,0.012684,0.068492,0,0.012684,0.068492,0
"910",9.09,"m1",1,-0.098383,-500.531268,0,0.012684,0.068492,0,0.012684,0.068492,0
"911",9.1,"m1",1,-0.098468,-500.531725,0,0.012684,0.068492,0,0.012684,0.068492,0
"912",9.11,"m1",1,-0.098552,-500.532181,0,0.012684,0.068492,0,0.012684,0.068492,0
"913",9.12,"m1",1,-0.098637,-500.532638,0,0.012684,0.068492,0,0.012684,0.068492,0
"914",9.13,"m1",1,-0.098721,-500.533095,0,0.012684,0.068492,0,0.012684,0.068492,0
"915",9.14,"m1",1,-0.098806,-500.533552,0,0.012684,0.068492,0,0.012684,0.068492,0
"916",9.15,"m1",1,-0.098891,-500.534009,0,0.012684,0.068492,0,0.012684,0.068492,0
"917",9.16,"m1",1,-0.098975,-500.534466,0,0.012684,0.068492,0,0.012684,0.068492,0
"918",9.17,"m1",1,-0.09906,-500.534922,0,0.012684,0.068492,0,0.012684,0.068492,0
"919",9.18,"m1",1,-0.099144,-500.535379,0,0.012684,0.068492,0,0.012684,0.068492,0
"920",9.19,"m1",1,-0.099229,-500.535836,0,0.012684,0.068492,0,0.012684,0.068492,0
"921",9.2,"m1",1,-0.099314,-500.536293,0,0.012684,0.068492,0,0.012684,0.068492,0
"922",9.21,"m1",1,-0.099398,-500.53675,0,0.012684,0.068492,0,0.012684,0.068492,0
"923",9.22,"m1",1,-0.099483,-500.537207,0,0.012684,0.068492,0,0.012684,0.068492,0
"924",9.23,"m1",1,-0.099567,-500.537663,0,0.012684,0.068492,0,0.012684,0.068492,0
"925",9.24,"m1",1,-0.099652,-500.53812,0,0.012684,0.068492,0,0.012684,0.068492,0
"926",9.25,"m1",1,-0.099737,-500.538577,0,0.012684,0.068492,0,0.012684,0.068492,0
"927",9.26,"m1",1,-0.099821,-500.539034,0,0.012684,0.068492,0,0.012684,0.068492,0
"928",9.27,"m1",1,-0.099906,-500.539491,0,0.012684,0.068492,0,0.012684,0.068492,0
"929",9.28,"m1",1,-0.09999,-500.539948,0,0.012684,0.068492,0,0.012684,0.068492,0
"930",9.29,"m1",1,-0.100075,-500.540405,0,0.012684,0.068492,0,0.012684,0.068492,0
"931",9.3,"m1",1,-0.10016,-500.540861,0,0.012684,0.068492,0,0.012684,0.068492,0
"932",9.31,"m1",1,-0.100244,-500.541318,0,0.012684,0.068492,0,0.012684,0.068492,0
"933",9.32,"m1",1,-0.100329,-500.541775,0,0.012684,0.068492,0,0.012684,0.068492,0
"934",9.33,"m1",1,-0.100413,-500.542232,0,0.012684,0.068492,0,0.012684,0.068492,0
"935",9.34,"m1",1,-0.100498,-500.542689,0,0.012684,0.068492,0,0.012684,0.068492,0
"936",9.35,"m1",1,-0.100583,-500.543146,0,0.012684,0.068492,0,0.012684,0.068492,0
"937",9.36,"m1",1,-0.100667,-500.543602,0,0.012684,0.068492,0,0.012684,0.068492,0
"938",9.37,"m1",1,-0.100752,-500.544059,0,0.012684,0.068492,0,0.012684,0.068492,0
"939",9.38,"m1",1,-0.100836,-500.544516,0,0.012684,0.068492,0,0.012684,0.068492,0
"940",9.39,"m1",1,-0.100921,-500.544973,0,0.012684,0.068492,0,0.012684,0.068492,0
"941",9.4,"m1",1,-0.101006,-500.54543,0,0.012684,0.068492,0,0.012684,0.068492,0
"942",9.41,"m1",1,-0.10109,-500.545887,0,0.012684,0.068492,0,0.012684,0.068492,0
"943",9.42,"m1",1,-0.101175,-500.546344,0,0.012684,0.068492,0,0.012684,0.068492,0
"944",9.43,"m1",1,-0.101259,-500.5468,0,0.012684,0.068492,0,0.012684,0.068492,0
"945",9.44,"m1",1,-0.101344,-500.547257,0,0.012684,0.068492,0,0.012684,0.068492,0
"946",9.45,"m1",1,-0.101429,-500.547714,0,0.012684,0.068492,0,0.012684,0.068492,0
"947",9.46,"m1",1,-0.101513,-500.548171,0,0.012684,0.068492,0,0.012684,0.068492,0
"948",9.47,"m1",1,-0.101598,-500.548628,0,0.012684,0.068492,0,0.012684,0.068492,0
"949",9.48,"m1",1,-0.101682,-500.549085,0,0.012684,0.068492,0,0.012684,0.068492,0
"950",9.49,"m1",1,-0.101767,-500.549541,0,0.012684,0.068492,0,0.012684,0.068492,0
"951",9.5,"m1",1,-0.101852,-500.549998,0,0.012684,0.068492,0,0.012684,0.068492,0
"952",9.51,"m1",1,-0.101936,-500.550455,0,0.012684,0.068492,0,0.012684,0.068492,0
"953",9.52,"m1",1,-0.102021,-500.550912,0,0.012684,0.068492,0,0.012684,0.068492,0
"954",9.53,"m1",1,-0.102105,-500.551369,0,0.012684,0.068492,0,0.012684,0.068492,0
"955",9.54,"m1",1,-0.10219,-500.551826,0,0.012684,0.068492,0,0.012684,0.068492,0
"956",9.55,"m1",1,-0.102275,-500.552282,0,0.012684,0.068492,0,0.012684,0.068492,0
"957",9.56,"m1",1,-0.102359,-500.552739,0,0.012684,0.068492,0,0.012684,0.068492,0
"958",9.57,"m1",1,-0.102444,-500.553196,0,0.012684,0.068492,0,0.012684,0.068492,0
"959",9.58,"m1",1,-0.102528,-500.553653,0,0.012684,0.068492,0,0.012684,0.068492,0
"960",9.59,"m1",1,-0.102613,-500.55411,0,0.012684,0.068492,0,0.012684,0.068492,0
"961",9.6,"m1",1,-0.102698,-500.554567,0,0.012684,0.068492,0,0.012684,0.068492,0
"962",9.61,"m1",1,-0.102782,-500.555024,0,0.012684,0.068492,0,0.012684,0.068492,0
"963",9.62,"m1",1,-0.102867,-500.55548,0,0.012684,0.068492,0,0.012684,0.068492,0
"964",9.63,"m1",1,-0.102951,-500.555937,0,0.012684,0.068492,0,0.012684,0.068492,0
"965",9.64,"m1",1,-0.103036,-500.556394,0,0.012684,0.068492,0,0.012684,0.068492,0
"966",9.65,"m1",1,-0.103121,-500.556851,0,0.012684,0.068492,0,0.012684,0.068492,0
"967",9.66,"m1",1,-0.103205,-500.557308,0,0.012684,0.068492,0,0.012684,0.068492,0
"968",9.67,"m1",1,-0.10329,-500.557765,0,0.012684,0.068492,0,0.012684,0.068492,0
"969",9.68,"m1",1,-0.103374,-500.558221,0,0.012684,0.068492,0,0.012684,0.068492,0
"970",9.69,"m1",1,-0.103459,-500.558678,0,0.012684,0.068492,0,0.012684,0.068492,0
"971",9.7,"m1",1,-0.103544,-500.559135,0,0.012684,0.068492,0,0.012684,0.068492,0
"972",9.71,"m1",1,-0.103628,-500.559592,0,0.012684,0.068492,0,0.012684,0.068492,0
"973",9.72,"m1",1,-0.103713,-500.560049,0,0.012684,0.068492,0,0.012684,0.068492,0
"974",9.73,"m1",1,-0.103797,-500.560506,0,0.012684,0.068492,0,0.012684,0.068492,0
"975",9.74,"m1",1,-0.103882,-500.560963,0,0.012684,0.068492,0,0.012684,0.068492,0
"976",9.75,"m1",1,-0.103967,-500.561419,0,0.012684,0.068492,0,0.012684,0.068492,0
"977",9.76,"m1",1,-0.104051,-500.561876,0,0.012684,0.068492,0,0.012684,0.068492,0
"978",9.77,"m1",1,-0.104136,-500.562333,0,0.012684,0.068492,0,0.012684,0.068492,0
"979",9.78,"m1",1,-0.10422,-500.56279,0,0.012684,0.068492,0,0.012684,0.068492,0
"980",9.79,"m1",1,-0.104305,-500.563247,0,0.012684,0.068492,0,0.012684,0.068492,0
"981",9.8,"m1",1,-0.10439,-500.563704,0,0.012684,0.068492,0,0.012684,0.068492,0
"982",9.81,"m1",1,-0.104474,-500.56416,0,0.012684,0.068492,0,0.012684,0.068492,0
"983",9.82,"m1",1,-0.104559,-500.564617,0,0.012684,0.068492,0,0.012684,0.068492,0
"984",9.83,"m1",1,-0.104643,-500.565074,0,0.012684,0.068492,0,0.012684,0.068492,0
"985",9.84,"m1",1,-0.104728,-500.565531,0,0.012684,0.068492,0,0.012684,0.068492,0
"986",9.85,"m1",1,-0.104813,-500.565988,0,0.012684,0.068492,0,0.012684,0.068492,0
"987",9.86,"m1",1,-0.104897,-500.566445,0,0.012684,0.068492,0,0.012684,0.068492,0
"988",9.87,"m1",1,-0.104982,-500.566901,0,0.012684,0.068492,0,0.012684,0.068492,0
"989",9.88,"m1",1,-0.105066,-500.567358,0,0.012684,0.068492,0,0.012684,0.068492,0
"990",9.89,"m1",1,-0.105151,-500.567815,0,0.012684,0.068492,0,0.012684,0.068492,0
"991",9.9,"m1",1,-0.105236,-500.568272,0,0.012684,0.068492,0,0.012684,0.068492,0
"992",9.91,"m1",1,-0.10532,-500.568729,0,0.012684,0.068492,0,0.012684,0.068492,0
"993",9.92,"m1",1,-0.105405,-500.569186,0,0.012684,0.068492,0,0.012684,0.068492,0
"994",9.93,"m1",1,-0.105489,-500.569643,0,0.012684,0.068492,0,0.012684,0.068492,0
"995",9.94,"m1",1,-0.105574,-500.570099,0,0.012684,0.068492,0,0.012684,0.068492,0
"996",9.95,"m1",1,-0.105659,-500.570556,0,0.012684,0.068492,0,0.012684,0.068492,0
"997",9.96,"m1",1,-0.105743,-500.571013,0,0.012684,0.068492,0,0.012684,0.068492,0
"998",9.97,"m1",1,-0.105828,-500.57147,0,0.012684,0.068492,0,0.012684,0.068492,0
"999",9.98,"m1",1,-0.105912,-500.571927,0,0.012684,0.068492,0,0.012684,0.068492,0
"1000",9.99,"m1",1,-0.105997,-500.572384,0,0.012684,0.068492,0,0.012684,0.068492,0
"1001",10,"m1",1,-0.106082,-500.57284,0,0.012684,0.068492,0,0.012684,0.068492,0
"1002",10.01,"m1",1,-0.106166,-500.573297,0,0.012684,0.068492,0,0.012684,0.068492,0
"1003",10.02,"m1",1,-0.106251,-500.573754,0,0.012684,0.068492,0,0.012684,0.068492,0
"1004",10.03,"m1",1,-0.106335,-500.574211,0,0.012684,0.068492,0,0.012684,0.068492,0
"1005",10.04,"m1",1,-0.10642,-500.574668,0,0.012684,0.068492,0,0.012684,0.068492,0
"1006",10.05,"m1",1,-0.106505,-500.575125,0,0.012684,0.068492,0,0.012684,0.068492,0
"1007",10.06,"m1",1,-0.106589,-500.575582,0,0.012684,0.068492,0,0.012684,0.068492,0
"1008",10.07,"m1",1,-0.106674,-500.576038,0,0.012684,0.068492,0,0.012684,0.068492,0
"1009",10.08,"m1",1,-0.106758,-500.576495,0,0.012684,0.068492,0,0.012684,0.068492,0
"1010",10.09,"m1",1,-0.106843,-500.576952,0,0.012684,0.068492,0,0.012684,0.068492,0
"1011",10.1,"m1",1,-0.106928,-500.577409,0,0.012684,0.068492,0,0.012684,0.068492,0
"1012",10.11,"m1",1,-0.107012,-500.577866,0,0.012684,0.068492,0,0.012684,0.068492,0
"1013",10.12,"m1",1,-0.107097,-500.578323,0,0.012684,0.068492,0,0.012684,0.068492,0
"1014",10.13,"m1",1,-0.107181,-500.578779,0,0.012684,0.068492,0,0.012684,0.068492,0
"1015",10.14,"m1",1,-0.107266,-500.579236,0,0.012684,0.068492,0,0.012684,0.068492,0
"1016",10.15,"m1",1,-0.107351,-500.579693,0,0.012684,0.068492,0,0.012684,0.068492,0
"1017",10.16,"m1",1,-0.107435,-500.58015,0,0.012684,0.068492,0,0.012684,0.068492,0
"1018",10.17,"m1",1,-0.10752,-500.580607,0,0.012684,0.068492,0,0.012684,0.068492,0
"1019",10.18,"m1",1,-0.107604,-500.581064,0,0.012684,0.068492,0,0.012684,0.068492,0
"1020",10.19,"m1",1,-0.107689,-500.58152,0,0.012684,0.068492,0,0.012684,0.068492,0
"1021",10.2,"m1",1,-0.107774,-500.581977,0,0.012684,0.068492,0,0.012684,0.068492,0
"1022",10.21,"m1",1,-0.107858,-500.582434,0,0.012684,0.068492,0,0.012684,0.068492,0
"1023",10.22,"m1",1,-0.107943,-500.582891,0,0.012684,0.068492,0,0.012684,0.068492,0
"1024",10.23,"m1",1,-0.108027,-500.583348,0,0.012684,0.068492,0,0.012684,0.068492,0
"1025",10.24,"m1",1,-0.108112,-500.583805,0,0.012684,0.068492,0,0.012684,0.068492,0
"1026",10.25,"m1",1,-0.108197,-500.584262,0,0.012684,0.068492,0,0.012684,0.068492,0
"1027",10.26,"m1",1,-0.108281,-500.584718,0,0.012684,0.068492,0,0.012684,0.068492,0
"1028",10.27,"m1",1,-0.108366,-500.585175,0,0.012684,0.068492,0,0.012684,0.068492,0
"1029",10.28,"m1",1,-0.10845,-500.585632,0,0.012684,0.068492,0,0.012684,0.068492,0
"1030",10.29,"m1",1,-0.108535,-500.586089,0,0.012684,0.068492,0,0.012684,0.068492,0
"1031",10.3,"m1",1,-0.10862,-500.586546,0,0.012684,0.068492,0,0.012684,0.068492,0
"1032",10.31,"m1",1,-0.108704,-500.587003,0,0.012684,0.068492,0,0.012684,0.068492,0
"1033",10.32,"m1",1,-0.108789,-500.587459,0,0.012684,0.068492,0,0.012684,0.068492,0
"1034",10.33,"m1",1,-0.108873,-500.587916,0,0.012684,0.068492,0,0.012684,0.068492,0
"1035",10.34,"m1",1,-0.108958,-500.588373,0,0.012684,0.068492,0,0.012684,0.068492,0
"1036",10.35,"m1",1,-0.109043,-500.58883,0,0.012684,0.068492,0,0.012684,0.068492,0
"1037",10.36,"m1",1,-0.109127,-500.589287,0,0.012684,0.068492,0,0.012684,0.068492,0
"1038",10.37,"m1",1,-0.109212,-500.589744,0,0.012684,0.068492,0,0.012684,0.068492,0
"1039",10.38,"m1",1,-0.109296,-500.590201,0,0.012684,0.068492,0,0.012684,0.068492,0
"1040",10.39,"m1",1,-0.109381,-500.590657,0,0.012684,0.068492,0,0.012684,0.068492,0
"1041",10.4,"m1",1,-0.109466,-500.591114,0,0.012684,0.068492,0,0.012684,0.068492,0
"1042",10.41,"m1",1,-0.10955,-500.591571,0,0.012684,0.068492,0,0.012684,0.068492,0
"1043",10.42,"m1",1,-0.109635,-500.592028,0,0.012684,0.068492,0,0.012684,0.068492,0
"1044",10.43,"m1",1,-0.109719,-500.592485,0,0.012684,0.068492,0,0.012684,0.068492,0
"1045",10.44,"m1",1,-0.109804,-500.592942,0,0.012684,0.068492,0,0.012684,0.068492,0
"1046",10.45,"m1",1,-0.109889,-500.593398,0,0.012684,0.068492,0,0.012684,0.068492,0
"1047",10.46,"m1",1,-0.109973,-500.593855,0,0.012684,0.068492,0,0.012684,0.068492,0
"1048",10.47,"m1",1,-0.110058,-500.594312,0,0.012684,0.068492,0,0.012684,0.068492,0
"1049",10.48,"m1",1,-0.110142,-500.594769,0,0.012684,0.068492,0,0.012684,0.068492,0
"1050",10.49,"m1",1,-0.110227,-500.595226,0,0.012684,0.068492,0,0.012684,0.068492,0
"1051",10.5,"m1",1,-0.110312,-500.595683,0,0.012684,0.068492,0,0.012684,0.068492,0
"1052",10.51,"m1",1,-0.110396,-500.596139,0,0.012684,0.068492,0,0.012684,0.068492,0
"1053",10.52,"m1",1,-0.110481,-500.596596,0,0.012684,0.068492,0,0.012684,0.068492,0
"1054",10.53,"m1",1,-0.110565,-500.597053,0,0.012684,0.068492,0,0.012684,0.068492,0
"1055",10.54,"m1",1,-0.11065,-500.59751,0,0.012684,0.068492,0,0.012684,0.068492,0
"1056",10.55,"m1",1,-0.110735,-500.597967,0,0.012684,0.068492,0,0.012684,0.068492,0
"1057",10.56,"m1",1,-0.110819,-500.598424,0,0.012684,0.068492,0,0.012684,0.068492,0
"1058",10.57,"m1",1,-0.110904,-500.598881,0,0.012684,0.068492,0,0.012684,0.068492,0
"1059",10.58,"m1",1,-0.110988,-500.599337,0,0.012684,0.068492,0,0.012684,0.068492,0
"1060",10.59,"m1",1,-0.111073,-500.599794,0,0.012684,0.068492,0,0.012684,0.068492,0
"1061",10.6,"m1",1,-0.111158,-500.600251,0,0.012684,0.068492,0,0.012684,0.068492,0
"1062",10.61,"m1",1,-0.111242,-500.600708,0,0.012684,0.068492,0,0.012684,0.068492,0
"1063",10.62,"m1",1,-0.111327,-500.601165,0,0.012684,0.068492,0,0.012684,0.068492,0
"1064",10.63,"m1",1,-0.111411,-500.601622,0,0.012684,0.068492,0,0.012684,0.068492,0
"1065",10.64,"m1",1,-0.111496,-500.602078,0,0.012684,0.068492,0,0.012684,0.068492,0
"1066",10.65,"m1",1,-0.111581,-500.602535,0,0.012684,0.068492,0,0.012684,0.068492,0
"1067",10.66,"m1",1,-0.111665,-500.602992,0,0.012684,0.068492,0,0.012684,0.068492,0
"1068",10.67,"m1",1,-0.11175,-500.603449,0,0.012684,0.068492,0,0.012684,0.068492,0
"1069",10.68,"m1",1,-0.111834,-500.603906,0,0.012684,0.068492,0,0.012684,0.068492,0
"1070",10.69,"m1",1,-0.111919,-500.604363,0,0.012684,0.068492,0,0.012684,0.068492,0
"1071",10.7,"m1",1,-0.112004,-500.60482,0,0.012684,0.068492,0,0.012684,0.068492,0
"1072",10.71,"m1",1,-0.112088,-500.605276,0,0.012684,0.068492,0,0.012684,0.068492,0
"1073",10.72,"m1",1,-0.112173,-500.605733,0,0.012684,0.068492,0,0.012684,0.068492,0
"1074",10.73,"m1",1,-0.112257,-500.60619,0,0.012684,0.068492,0,0.012684,0.068492,0
"1075",10.74,"m1",1,-0.112342,-500.606647,0,0.012684,0.068492,0,0.012684,0.068492,0
"1076",10.75,"m1",1,-0.112427,-500.607104,0,0.012684,0.068492,0,0.012684,0.068492,0
"1077",10.76,"m1",1,-0.112511,-500.607561,0,0.012684,0.068492,0,0.012684,0.068492,0
"1078",10.77,"m1",1,-0.112596,-500.608017,0,0.012684,0.068492,0,0.012684,0.068492,0
"1079",10.78,"m1",1,-0.11268,-500.608474,0,0.012684,0.068492,0,0.012684,0.068492,0
"1080",10.79,"m1",1,-0.112765,-500.608931,0,0.012684,0.068492,0,0.012684,0.068492,0
"1081",10.8,"m1",1,-0.11285,-500.609388,0,0.012684,0.068492,0,0.012684,0.068492,0
"1082",10.81,"m1",1,-0.112934,-500.609845,0,0.012684,0.068492,0,0.012684,0.068492,0
"1083",10.82,"m1",1,-0.113019,-500.610302,0,0.012684,0.068492,0,0.012684,0.068492,0
"1084",10.83,"m1",1,-0.113103,-500.610758,0,0.012684,0.068492,0,0.012684,0.068492,0
"1085",10.84,"m1",1,-0.113188,-500.611215,0,0.012684,0.068492,0,0.012684,0.068492,0
"1086",10.85,"m1",1,-0.113273,-500.611672,0,0.012684,0.068492,0,0.012684,0.068492,0
"1087",10.86,"m1",1,-0.113357,-500.612129,0,0.012684,0.068492,0,0.012684,0.068492,0
"1088",10.87,"m1",1,-0.113442,-500.612586,0,0.012684,0.068492,0,0.012684,0.068492,0
"1089",10.88,"m1",1,-0.113526,-500.613043,0,0.012684,0.068492,0,0.012684,0.068492,0
"1090",10.89,"m1",1,-0.113611,-500.6135,0,0.012684,0.068492,0,0.012684,0.068492,0
"1091",10.9,"m1",1,-0.113696,-500.613956,0,0.012684,0.068492,0,0.012684,0.068492,0
"1092",10.91,"m1",1,-0.11378,-500.614413,0,0.012684,0.068492,0,0.012684,0.068492,0
"1093",10.92,"m1",1,-0.113865,-500.61487,0,0.012684,0.068492,0,0.012684,0.068492,0
"1094",10.93,"m1",1,-0.113949,-500.615327,0,0.012684,0.068492,0,0.012684,0.068492,0
"1095",10.94,"m1",1,-0.114034,-500.615784,0,0.012684,0.068492,0,0.012684,0.068492,0
"1096",10.95,"m1",1,-0.114119,-500.616241,0,0.012684,0.068492,0,0.012684,0.068492,0
