"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz"
"323",3.22,"m1",1,1,-50.856757,0,0,-31.53915,0,0,-31.53915,0
"324",3.23,"m1",1,1,-51.173129,0,0,-31.63725,0,0,-31.63725,0
"325",3.24,"m1",1,1,-51.490483,0,0,-31.73535,0,0,-31.73535,0
"326",3.25,"m1",1,1,-51.808817,0,0,-31.83345,0,0,-31.83345,0
"327",3.26,"m1",1,1,-52.128133,0,0,-31.93155,0,0,-31.93155,0
"328",3.27,"m1",1,1,-52.448429,0,0,-32.02965,0,0,-32.02965,0
"329",3.28,"m1",1,1,-52.769707,0,0,-32.12775,0,0,-32.12775,0
"330",3.29,"m1",1,1,-53.091965,0,0,-32.22585,0,0,-32.22585,0
"331",3.3,"m1",1,1,-53.415205,0,0,-32.32395,0,0,-32.32395,0
"332",3.31,"m1",1,1,-53.739425,0,0,-32.42205,0,0,-32.42205,0
"333",3.32,"m1",1,1,-54.064627,0,0,-32.52015,0,0,-32.52015,0
"334",3.33,"m1",1,1,-54.390809,0,0,-32.61825,0,0,-32.61825,0
"335",3.34,"m1",1,1,-54.717973,0,0,-32.71635,0,0,-32.71635,0
"336",3.35,"m1",1,1,-55.046117,0,0,-32.81445,0,0,-32.81445,0
"337",3.36,"m1",1,1,-55.375243,0,0,-32.91255,0,0,-32.91255,0
"338",3.37,"m1",1,1,-55.705349,0,0,-33.01065,0,0,-33.01065,0
"339",3.38,"m1",1,1,-56.036437,0,0,-33.10875,0,0,-33.10875,0
"340",3.39,"m1",1,1,-56.368505,0,0,-33.20685,0,0,-33.20685,0
"341",3.4,"m1",1,1,-56.701555,0,0,-33.30495,0,0,-33.30495,0
"342",3.41,"m1",1,1,-57.035585,0,0,-33.40305,0,0,-33.40305,0
"343",3.42,"m1",1,1,-57.370597,0,0,-33.50115,0,0,-33.50115,0
"344",3.43,"m1",1,1,-57.706589,0,0,-33.59925,0,0,-33.59925,0
"345",3.44,"m1",1,1,-58.043563,0,0,-33.69735,0,0,-33.69735,0
"346",3.45,"m1",1,1,-58.381517,0,0,-33.79545,0,0,-33.79545,0
"347",3.46,"m1",1,1,-58.720453,0,0,-33.89355,0,0,-33.89355,0
"348",3.47,"m1",1,1,-59.060369,0,0,-33.99165,0,0,-33.99165,0
"349",3.48,"m1",1,1,-59.401267,0,0,-34.08975,0,0,-34.08975,0
"350",3.49,"m1",1,1,-59.743145,0,0,-34.18785,0,0,-34.18785,0
"351",3.5,"m1",1,1,-60.086005,0,0,-34.28595,0,0,-34.28595,0
"352",3.51,"m1",1,1,-60.429845,0,0,-34.38405,0,0,-34.38405,0
"353",3.52,"m1",1,1,-60.774667,0,0,-34.48215,0,0,-34.48215,0
"354",3.53,"m1",1,1,-61.120469,0,0,-34.58025,0,0,-34.58025,0
"355",3.54,"m1",1,1,-61.467253,0,0,-34.67835,0,0,-34.67835,0
"356",3.55,"m1",1,1,-61.815017,0,0,-34.77645,0,0,-34.77645,0
"357",3.56,"m1",1,1,-62.163763,0,0,-34.87455,0,0,-34.87455,0
"358",3.57,"m1",1,1,-62.513489,0,0,-34.97265,0,0,-34.97265,0
"359",3.58,"m1",1,1,-62.864197,0,0,-35.07075,0,0,-35.07075,0
"360",3.59,"m1",1,1,-63.215885,0,0,-35.16885,0,0,-35.16885,0
"361",3.6,"m1",1,1,-63.568555,0,0,-35.26695,0,0,-35.26695,0
"362",3.61,"m1",1,1,-63.922205,0,0,-35.36505,0,0,-35.36505,0
"363",3.62,"m1",1,1,-64.276837,0,0,-35.46315,0,0,-35.46315,0
"364",3.63,"m1",1,1,-64.632449,0,0,-35.56125,0,0,-35.56125,0
"365",3.64,"m1",1,1,-64.989043,0,0,-35.65935,0,0,-35.65935,0
"366",3.65,"m1",1,1,-65.346617,0,0,-35.75745,0,0,-35.75745,0
"367",3.66,"m1",1,1,-65.705173,0,0,-35.85555,0,0,-35.85555,0
"368",3.67,"m1",1,1,-66.064709,0,0,-35.95365,0,0,-35.95365,0
"369",3.68,"m1",1,1,-66.425227,0,0,-36.05175,0,0,-36.05175,0
"370",3.69,"m1",1,1,-66.786725,0,0,-36.14985,0,0,-36.14985,0
"371",3.7,"m1",1,1,-67.149205,0,0,-36.24795,0,0,-36.24795,0
"372",3.71,"m1",1,1,-67.512665,0,0,-36.34605,0,0,-36.34605,0
"373",3.72,"m1",1,1,-67.877107,0,0,-36.44415,0,0,-36.44415,0
"374",3.73,"m1",1,1,-68.242529,0,0,-36.54225,0,0,-36.54225,0
"375",3.74,"m1",1,1,-68.608933,0,0,-36.64035,0,0,-36.64035,0
"376",3.75,"m1",1,1,-68.976317,0,0,-36.73845,0,0,-36.73845,0
"377",3.76,"m1",1,1,-69.344683,0,0,-36.83655,0,0,-36.83655,0
"378",3.77,"m1",1,1,-69.714029,0,0,-36.93465,0,0,-36.93465,0
"379",3.78,"m1",1,1,-70.084357,0,0,-37.03275,0,0,-37.03275,0
"380",3.79,"m1",1,1,-70.455665,0,0,-37.13085,0,0,-37.13085,0
"381",3.8,"m1",1,1,-70.827955,0,0,-37.22895,0,0,-37.22895,0
"382",3.81,"m1",1,1,-71.201225,0,0,-37.32705,0,0,-37.32705,0
"383",3.82,"m1",1,1,-71.575477,0,0,-37.42515,0,0,-37.42515,0
"384",3.83,"m1",1,1,-71.950709,0,0,-37.52325,0,0,-37.52325,0
"385",3.84,"m1",1,1,-72.326923,0,0,-37.62135,0,0,-37.62135,0
"386",3.85,"m1",1,1,-72.704117,0,0,-37.71945,0,0,-37.71945,0
"387",3.86,"m1",1,1,-73.082293,0,0,-37.81755,0,0,-37.81755,0
"388",3.87,"m1",1,1,-73.461449,0,0,-37.91565,0,0,-37.91565,0
"389",3.88,"m1",1,1,-73.841587,0,0,-38.01375,0,0,-38.01375,0
"390",3.89,"m1",1,1,-74.222705,0,0,-38.11185,0,0,-38.11185,0
"391",3.9,"m1",1,1,-74.604805,0,0,-38.20995,0,0,-38.20995,0
"392",3.91,"m1",1,1,-74.987885,0,0,-38.30805,0,0,-38.30805,0
"393",3.92,"m1",1,1,-75.371947,0,0,-38.40615,0,0,-38.40615,0
"394",3.93,"m1",1,1,-75.756989,0,0,-38.50425,0,0,-38.50425,0
"395",3.94,"m1",1,1,-76.143013,0,0,-38.60235,0,0,-38.60235,0
"396",3.95,"m1",1,1,-76.530017,0,0,-38.70045,0,0,-38.70045,0
"397",3.96,"m1",1,1,-76.918003,0,0,-38.79855,0,0,-38.79855,0
"398",3.97,"m1",1,1,-77.306969,0,0,-38.89665,0,0,-38.89665,0
"399",3.98,"m1",1,1,-77.696917,0,0,-38.99475,0,0,-38.99475,0
"400",3.99,"m1",1,1,-78.087845,0,0,-39.09285,0,0,-39.09285,0
"401",4,"m1",1,1,-78.479755,0,0,-39.19095,0,0,-39.19095,0
"402",4.01,"m1",1,1,-78.872645,0,0,-39.28905,0,0,-39.28905,0
"403",4.02,"m1",1,1,-79.266517,0,0,-39.38715,0,0,-39.38715,0
"404",4.03,"m1",1,1,-79.661369,0,0,-39.48525,0,0,-39.48525,0
"405",4.04,"m1",1,1,-80.057203,0,0,-39.58335,0,0,-39.58335,0
"406",4.05,"m1",1,1,-80.454017,0,0,-39.68145,0,0,-39.68145,0
"407",4.06,"m1",1,1,-80.851813,0,0,-39.77955,0,0,-39.77955,0
"408",4.07,"m1",1,1,-81.250589,0,0,-39.87765,0,0,-39.87765,0
"409",4.08,"m1",1,1,-81.650347,0,0,-39.97575,0,0,-39.97575,0
"410",4.09,"m1",1,1,-82.051085,0,0,-40.07385,0,0,-40.07385,0
"411",4.1,"m1",1,1,-82.452805,0,0,-40.17195,0,0,-40.17195,0
"412",4.11,"m1",1,1,-82.855505,0,0,-40.27005,0,0,-40.27005,0
"413",4.12,"m1",1,1,-83.259187,0,0,-40.36815,0,0,-40.36815,0
"414",4.13,"m1",1,1,-83.663849,0,0,-40.46625,0,0,-40.46625,0
"415",4.14,"m1",1,1,-84.069493,0,0,-40.56435,0,0,-40.56435,0
"416",4.15,"m1",1,1,-84.476117,0,0,-40.66245,0,0,-40.66245,0
"417",4.16,"m1",1,1,-84.883723,0,0,-40.76055,0,0,-40.76055,0
"418",4.17,"m1",1,1,-85.292309,0,0,-40.85865,0,0,-40.85865,0
"419",4.18,"m1",1,1,-85.701877,0,0,-40.95675,0,0,-40.95675,0
"420",4.19,"m1",1,1,-86.112425,0,0,-41.05485,0,0,-41.05485,0
"421",4.2,"m1",1,1,-86.523955,0,0,-41.15295,0,0,-41.15295,0
"422",4.21,"m1",1,1,-86.936465,0,0,-41.25105,0,0,-41.25105,0
"423",4.22,"m1",1,1,-87.349957,0,0,-41.34915,0,0,-41.34915,0
"424",4.23,"m1",1,1,-87.764429,0,0,-41.44725,0,0,-41.44725,0
"425",4.24,"m1",1,1,-88.179883,0,0,-41.54535,0,0,-41.54535,0
"426",4.25,"m1",1,1,-88.596317,0,0,-41.64345,0,0,-41.64345,0
"427",4.26,"m1",1,1,-89.013733,0,0,-41.74155,0,0,-41.74155,0
"428",4.27,"m1",1,1,-89.432129,0,0,-41.83965,0,0,-41.83965,0
"429",4.28,"m1",1,1,-89.851507,0,0,-41.93775,0,0,-41.93775,0
"430",4.29,"m1",1,1,-90.271865,0,0,-42.03585,0,0,-42.03585,0
"431",4.3,"m1",1,1,-90.693205,0,0,-42.13395,0,0,-42.13395,0
"432",4.31,"m1",1,1,-91.115525,0,0,-42.23205,0,0,-42.23205,0
"433",4.32,"m1",1,1,-91.538827,0,0,-42.33015,0,0,-42.33015,0
"434",4.33,"m1",1,1,-91.963109,0,0,-42.42825,0,0,-42.42825,0
"435",4.34,"m1",1,1,-92.388373,0,0,-42.52635,0,0,-42.52635,0
"436",4.35,"m1",1,1,-92.814617,0,0,-42.62445,0,0,-42.62445,0
"437",4.36,"m1",1,1,-93.241843,0,0,-42.72255,0,0,-42.72255,0
"438",4.37,"m1",1,1,-93.670049,0,0,-42.82065,0,0,-42.82065,0
"439",4.38,"m1",1,1,-94.099237,0,0,-42.91875,0,0,-42.91875,0
"440",4.39,"m1",1,1,-94.529405,0,0,-43.01685,0,0,-43.01685,0
"441",4.4,"m1",1,1,-94.960555,0,0,-43.11495,0,0,-43.11495,0
"442",4.41,"m1",1,1,-95.392685,0,0,-43.21305,0,0,-43.21305,0
"443",4.42,"m1",1,1,-95.825797,0,0,-43.31115,0,0,-43.31115,0
"444",4.43,"m1",1,1,-96.259889,0,0,-43.40925,0,0,-43.40925,0
"445",4.44,"m1",1,1,-96.694963,0,0,-43.50735,0,0,-43.50735,0
"446",4.45,"m1",1,1,-97.131017,0,0,-43.60545,0,0,-43.60545,0
"447",4.46,"m1",1,1,-97.568053,0,0,-43.70355,0,0,-43.70355,0
"448",4.47,"m1",1,1,-98.006069,0,0,-43.80165,0,0,-43.80165,0
"449",4.48,"m1",1,1,-98.445067,0,0,-43.89975,0,0,-43.89975,0
"450",4.49,"m1",1,1,-98.885045,0,0,-43.99785,0,0,-43.99785,0
"451",4.5,"m1",1,1,-99.326005,0,0,-44.09595,0,0,-44.09595,0
"452",4.51,"m1",1,1,-99.767945,0,0,-44.19405,0,0,-44.19405,0
"453",4.52,"m1",1,1,-100.210867,0,0,-44.29215,0,0,-44.29215,0
"454",4.53,"m1",1,1,-100.654769,0,0,-44.39025,0,0,-44.39025,0
"455",4.54,"m1",1,1,-101.099653,0,0,-44.48835,0,0,-44.48835,0
"456",4.55,"m1",1,1,-101.545517,0,0,-44.58645,0,0,-44.58645,0
"457",4.56,"m1",1,1,-101.992363,0,0,-44.68455,0,0,-44.68455,0
"458",4.57,"m1",1,1,-102.440189,0,0,-44.78265,0,0,-44.78265,0
"459",4.58,"m1",1,1,-102.888997,0,0,-44.88075,0,0,-44.88075,0
"460",4.59,"m1",1,1,-103.338785,0,0,-44.97885,0,0,-44.97885,0
"461",4.6,"m1",1,1,-103.789555,0,0,-45.07695,0,0,-45.07695,0
"462",4.61,"m1",1,1,-104.241305,0,0,-45.17505,0,0,-45.17505,0
"463",4.62,"m1",1,1,-104.694037,0,0,-45.27315,0,0,-45.27315,0
"464",4.63,"m1",1,1,-105.147749,0,0,-45.37125,0,0,-45.37125,0
"465",4.64,"m1",1,1,-105.602443,0,0,-45.46935,0,0,-45.46935,0
"466",4.65,"m1",1,1,-106.058117,0,0,-45.56745,0,0,-45.56745,0
"467",4.66,"m1",1,1,-106.514773,0,0,-45.66555,0,0,-45.66555,0
"468",4.67,"m1",1,1,-106.972409,0,0,-45.76365,0,0,-45.76365,0
"469",4.68,"m1",1,1,-107.431027,0,0,-45.86175,0,0,-45.86175,0
"470",4.69,"m1",1,1,-107.890625,0,0,-45.95985,0,0,-45.95985,0
"471",4.7,"m1",1,1,-108.351205,0,0,-46.05795,0,0,-46.05795,0
"472",4.71,"m1",1,1,-108.812765,0,0,-46.15605,0,0,-46.15605,0
"473",4.72,"m1",1,1,-109.275307,0,0,-46.25415,0,0,-46.25415,0
"474",4.73,"m1",1,1,-109.738829,0,0,-46.35225,0,0,-46.35225,0
"475",4.74,"m1",1,1,-110.203333,0,0,-46.45035,0,0,-46.45035,0
"476",4.75,"m1",1,1,-110.668817,0,0,-46.54845,0,0,-46.54845,0
"477",4.76,"m1",1,1,-111.135283,0,0,-46.64655,0,0,-46.64655,0
"478",4.77,"m1",1,1,-111.602729,0,0,-46.74465,0,0,-46.74465,0
"479",4.78,"m1",1,1,-112.071157,0,0,-46.84275,0,0,-46.84275,0
"480",4.79,"m1",1,1,-112.540565,0,0,-46.94085,0,0,-46.94085,0
"481",4.8,"m1",1,1,-113.010955,0,0,-47.03895,0,0,-47.03895,0
"482",4.81,"m1",1,1,-113.482325,0,0,-47.13705,0,0,-47.13705,0
"483",4.82,"m1",1,1,-113.954677,0,0,-47.23515,0,0,-47.23515,0
"484",4.83,"m1",1,1,-114.428009,0,0,-47.33325,0,0,-47.33325,0
"485",4.84,"m1",1,1,-114.902323,0,0,-47.43135,0,0,-47.43135,0
"486",4.85,"m1",1,1,-115.377617,0,0,-47.52945,0,0,-47.52945,0
"487",4.86,"m1",1,1,-115.853893,0,0,-47.62755,0,0,-47.62755,0
"488",4.87,"m1",1,1,-116.331149,0,0,-47.72565,0,0,-47.72565,0
"489",4.88,"m1",1,1,-116.809387,0,0,-47.82375,0,0,-47.82375,0
"490",4.89,"m1",1,1,-117.288605,0,0,-47.92185,0,0,-47.92185,0
"491",4.9,"m1",1,1,-117.768805,0,0,-48.01995,0,0,-48.01995,0
"492",4.91,"m1",1,1,-118.249985,0,0,-48.11805,0,0,-48.11805,0
"493",4.92,"m1",1,1,-118.732147,0,0,-48.21615,0,0,-48.21615,0
"494",4.93,"m1",1,1,-119.215289,0,0,-48.31425,0,0,-48.31425,0
"495",4.94,"m1",1,1,-119.699413,0,0,-48.41235,0,0,-48.41235,0
"496",4.95,"m1",1,1,-120.184517,0,0,-48.51045,0,0,-48.51045,0
"497",4.96,"m1",1,1,-120.670603,0,0,-48.60855,0,0,-48.60855,0
"498",4.97,"m1",1,1,-121.157669,0,0,-48.70665,0,0,-48.70665,0
"499",4.98,"m1",1,1,-121.645717,0,0,-48.80475,0,0,-48.80475,0
"500",4.99,"m1",1,1,-122.134745,0,0,-48.90285,0,0,-48.90285,0
"501",5,"m1",1,1,-122.624755,0,0,-49.00095,0,0,-49.00095,0
"502",5.01,"m1",1,1,-123.115745,0,0,-49.09905,0,0,-49.09905,0
"503",5.02,"m1",1,1,-123.607717,0,0,-49.19715,0,0,-49.19715,0
"504",5.03,"m1",1,1,-124.100669,0,0,-49.29525,0,0,-49.29525,0
"505",5.04,"m1",1,1,-124.594603,0,0,-49.39335,0,0,-49.39335,0
"506",5.05,"m1",1,1,-125.089517,0,0,-49.49145,0,0,-49.49145,0
"507",5.06,"m1",1,1,-125.585413,0,0,-49.58955,0,0,-49.58955,0
"508",5.07,"m1",1,1,-126.082289,0,0,-49.68765,0,0,-49.68765,0
"509",5.08,"m1",1,1,-126.580147,0,0,-49.78575,0,0,-49.78575,0
"510",5.09,"m1",1,1,-127.078985,0,0,-49.88385,0,0,-49.88385,0
"511",5.1,"m1",1,1,-127.578805,0,0,-49.98195,0,0,-49.98195,0
"512",5.11,"m1",1,1,-128.079605,0,0,-50.08005,0,0,-50.08005,0
"513",5.12,"m1",1,1,-128.581387,0,0,-50.17815,0,0,-50.17815,0
"514",5.13,"m1",1,1,-129.084149,0,0,-50.27625,0,0,-50.27625,0
"515",5.14,"m1",1,1,-129.587893,0,0,-50.37435,0,0,-50.37435,0
"516",5.15,"m1",1,1,-130.092617,0,0,-50.47245,0,0,-50.47245,0
"517",5.16,"m1",1,1,-130.598323,0,0,-50.57055,0,0,-50.57055,0
"518",5.17,"m1",1,1,-131.105009,0,0,-50.66865,0,0,-50.66865,0
"519",5.18,"m1",1,1,-131.612677,0,0,-50.76675,0,0,-50.76675,0
"520",5.19,"m1",1,1,-132.121325,0,0,-50.86485,0,0,-50.86485,0
"521",5.2,"m1",1,1,-132.630955,0,0,-50.96295,0,0,-50.96295,0
"522",5.21,"m1",1,1,-133.141565,0,0,-51.06105,0,0,-51.06105,0
"523",5.22,"m1",1,1,-133.653157,0,0,-51.15915,0,0,-51.15915,0
"524",5.23,"m1",1,1,-134.165729,0,0,-51.25725,0,0,-51.25725,0
"525",5.24,"m1",1,1,-134.679283,0,0,-51.35535,0,0,-51.35535,0
"526",5.25,"m1",1,1,-135.193817,0,0,-51.45345,0,0,-51.45345,0
"527",5.26,"m1",1,1,-135.709333,0,0,-51.55155,0,0,-51.55155,0
"528",5.27,"m1",1,1,-136.225829,0,0,-51.64965,0,0,-51.64965,0
"529",5.28,"m1",1,1,-136.743307,0,0,-51.74775,0,0,-51.74775,0
"530",5.29,"m1",1,1,-137.261765,0,0,-51.84585,0,0,-51.84585,0
"531",5.3,"m1",1,1,-137.781205,0,0,-51.94395,0,0,-51.94395,0
"532",5.31,"m1",1,1,-138.301625,0,0,-52.04205,0,0,-52.04205,0
"533",5.32,"m1",1,1,-138.823027,0,0,-52.14015,0,0,-52.14015,0
"534",5.33,"m1",1,1,-139.345409,0,0,-52.23825,0,0,-52.23825,0
"535",5.34,"m1",1,1,-139.868773,0,0,-52.33635,0,0,-52.33635,0
"536",5.35,"m1",1,1,-140.393117,0,0,-52.43445,0,0,-52.43445,0
"537",5.36,"m1",1,1,-140.918443,0,0,-52.53255,0,0,-52.53255,0
"538",5.37,"m1",1,1,-141.444749,0,0,-52.63065,0,0,-52.63065,0
"539",5.38,"m1",1,1,-141.972037,0,0,-52.72875,0,0,-52.72875,0
"540",5.39,"m1",1,1,-142.500305,0,0,-52.82685,0,0,-52.82685,0
"541",5.4,"m1",1,1,-143.029555,0,0,-52.92495,0,0,-52.92495,0
"542",5.41,"m1",1,1,-143.559785,0,0,-53.02305,0,0,-53.02305,0
"543",5.42,"m1",1,1,-144.090997,0,0,-53.12115,0,0,-53.12115,0
"544",5.43,"m1",1,1,-144.623189,0,0,-53.21925,0,0,-53.21925,0
"545",5.44,"m1",1,1,-145.156363,0,0,-53.31735,0,0,-53.31735,0
"546",5.45,"m1",1,1,-145.690517,0,0,-53.41545,0,0,-53.41545,0
"547",5.46,"m1",1,1,-146.225653,0,0,-53.51355,0,0,-53.51355,0
"548",5.47,"m1",1,1,-146.761769,0,0,-53.61165,0,0,-53.61165,0
"549",5.48,"m1",1,1,-147.298867,0,0,-53.70975,0,0,-53.70975,0
"550",5.49,"m1",1,1,-147.836945,0,0,-53.80785,0,0,-53.80785,0
"551",5.5,"m1",1,1,-148.376005,0,0,-53.90595,0,0,-53.90595,0
"552",5.51,"m1",1,1,-148.916045,0,0,-54.00405,0,0,-54.00405,0
"553",5.52,"m1",1,1,-149.457067,0,0,-54.10215,0,0,-54.10215,0
"554",5.53,"m1",1,1,-149.999069,0,0,-54.20025,0,0,-54.20025,0
"555",5.54,"m1",1,1,-150.542053,0,0,-54.29835,0,0,-54.29835,0
"556",5.55,"m1",1,1,-151.086017,0,0,-54.39645,0,0,-54.39645,0
"557",5.56,"m1",1,1,-151.630963,0,0,-54.49455,0,0,-54.49455,0
"558",5.57,"m1",1,1,-152.176889,0,0,-54.59265,0,0,-54.59265,0
"559",5.58,"m1",1,1,-152.723797,0,0,-54.69075,0,0,-54.69075,0
"560",5.59,"m1",1,1,-153.271685,0,0,-54.78885,0,0,-54.78885,0
"561",5.6,"m1",1,1,-153.820555,0,0,-54.88695,0,0,-54.88695,0
"562",5.61,"m1",1,1,-154.370405,0,0,-54.98505,0,0,-54.98505,0
"563",5.62,"m1",1,1,-154.921237,0,0,-55.08315,0,0,-55.08315,0
"564",5.63,"m1",1,1,-155.473049,0,0,-55.18125,0,0,-55.18125,0
"565",5.64,"m1",1,1,-156.025843,0,0,-55.27935,0,0,-55.27935,0
"566",5.65,"m1",1,1,-156.579617,0,0,-55.37745,0,0,-55.37745,0
"567",5.66,"m1",1,1,-157.134373,0,0,-55.47555,0,0,-55.47555,0
"568",5.67,"m1",1,1,-157.690109,0,0,-55.57365,0,0,-55.57365,0
"569",5.68,"m1",1,1,-158.246827,0,0,-55.67175,0,0,-55.67175,0
"570",5.69,"m1",1,1,-158.804525,0,0,-55.76985,0,0,-55.76985,0
"571",5.7,"m1",1,1,-159.363205,0,0,-55.86795,0,0,-55.86795,0
"572",5.71,"m1",1,1,-159.922865,0,0,-55.96605,0,0,-55.96605,0
"573",5.72,"m1",1,1,-160.483507,0,0,-56.06415,0,0,-56.06415,0
"574",5.73,"m1",1,1,-161.045129,0,0,-56.16225,0,0,-56.16225,0
"575",5.74,"m1",1,1,-161.607733,0,0,-56.26035,0,0,-56.26035,0
"576",5.75,"m1",1,1,-162.171317,0,0,-56.35845,0,0,-56.35845,0
"577",5.76,"m1",1,1,-162.735883,0,0,-56.45655,0,0,-56.45655,0
"578",5.77,"m1",1,1,-163.301429,0,0,-56.55465,0,0,-56.55465,0
"579",5.78,"m1",1,1,-163.867957,0,0,-56.65275,0,0,-56.65275,0
"580",5.79,"m1",1,1,-164.435465,0,0,-56.75085,0,0,-56.75085,0
"581",5.8,"m1",1,1,-165.003955,0,0,-56.84895,0,0,-56.84895,0
"582",5.81,"m1",1,1,-165.573425,0,0,-56.94705,0,0,-56.94705,0
"583",5.82,"m1",1,1,-166.143877,0,0,-57.04515,0,0,-57.04515,0
"584",5.83,"m1",1,1,-166.715309,0,0,-57.14325,0,0,-57.14325,0
"585",5.84,"m1",1,1,-167.287723,0,0,-57.24135,0,0,-57.24135,0
"586",5.85,"m1",1,1,-167.861117,0,0,-57.33945,0,0,-57.33945,0
"587",5.86,"m1",1,1,-168.435493,0,0,-57.43755,0,0,-57.43755,0
"588",5.87,"m1",1,1,-169.010849,0,0,-57.53565,0,0,-57.53565,0
"589",5.88,"m1",1,1,-169.587187,0,0,-57.63375,0,0,-57.63375,0
"590",5.89,"m1",1,1,-170.164505,0,0,-57.73185,0,0,-57.73185,0
"591",5.9,"m1",1,1,-170.742805,0,0,-57.82995,0,0,-57.82995,0
"592",5.91,"m1",1,1,-171.322085,0,0,-57.92805,0,0,-57.92805,0
"593",5.92,"m1",1,1,-171.902347,0,0,-58.02615,0,0,-58.02615,0
"594",5.93,"m1",1,1,-172.483589,0,0,-58.12425,0,0,-58.12425,0
"595",5.94,"m1",1,1,-173.065813,0,0,-58.22235,0,0,-58.22235,0
"596",5.95,"m1",1,1,-173.649017,0,0,-58.32045,0,0,-58.32045,0
"597",5.96,"m1",1,1,-174.233203,0,0,-58.41855,0,0,-58.41855,0
"598",5.97,"m1",1,1,-174.818369,0,0,-58.51665,0,0,-58.51665,0
"599",5.98,"m1",1,1,-175.404517,0,0,-58.61475,0,0,-58.61475,0
"600",5.99,"m1",1,1,-175.991645,0,0,-58.71285,0,0,-58.71285,0
"601",6,"m1",1,1,-176.579755,0,0,-58.81095,0,0,-58.81095,0
"602",6.01,"m1",1,1,-177.168845,0,0,-58.90905,0,0,-58.90905,0
"603",6.02,"m1",1,1,-177.758917,0,0,-59.00715,0,0,-59.00715,0
"604",6.03,"m1",1,1,-178.349969,0,0,-59.10525,0,0,-59.10525,0
"605",6.04,"m1",1,1,-178.942003,0,0,-59.20335,0,0,-59.20335,0
"606",6.05,"m1",1,1,-179.535017,0,0,-59.30145,0,0,-59.30145,0
"607",6.06,"m1",1,1,-180.129013,0,0,-59.39955,0,0,-59.39955,0
"608",6.07,"m1",1,1,-180.723989,0,0,-59.49765,0,0,-59.49765,0
"609",6.08,"m1",1,1,-181.319947,0,0,-59.59575,0,0,-59.59575,0
"610",6.09,"m1",1,1,-181.916885,0,0,-59.69385,0,0,-59.69385,0
"611",6.1,"m1",1,1,-182.514805,0,0,-59.79195,0,0,-59.79195,0
"612",6.11,"m1",1,1,-183.113705,0,0,-59.89005,0,0,-59.89005,0
"613",6.12,"m1",1,1,-183.713587,0,0,-59.98815,0,0,-59.98815,0
"614",6.13,"m1",1,1,-184.314449,0,0,-60.08625,0,0,-60.08625,0
"615",6.14,"m1",1,1,-184.916293,0,0,-60.18435,0,0,-60.18435,0
"616",6.15,"m1",1,1,-185.519117,0,0,-60.28245,0,0,-60.28245,0
"617",6.16,"m1",1,1,-186.122923,0,0,-60.38055,0,0,-60.38055,0
"618",6.17,"m1",1,1,-186.727709,0,0,-60.47865,0,0,-60.47865,0
"619",6.18,"m1",1,1,-187.333477,0,0,-60.57675,0,0,-60.57675,0
"620",6.19,"m1",1,1,-187.940225,0,0,-60.67485,0,0,-60.67485,0
"621",6.2,"m1",1,1,-188.547955,0,0,-60.77295,0,0,-60.77295,0
"622",6.21,"m1",1,1,-189.156665,0,0,-60.87105,0,0,-60.87105,0
"623",6.22,"m1",1,1,-189.766357,0,0,-60.96915,0,0,-60.96915,0
"624",6.23,"m1",1,1,-190.377029,0,0,-61.06725,0,0,-61.06725,0
"625",6.24,"m1",1,1,-190.988683,0,0,-61.16535,0,0,-61.16535,0
"626",6.25,"m1",1,1,-191.601317,0,0,-61.26345,0,0,-61.26345,0
"627",6.26,"m1",1,1,-192.214933,0,0,-61.36155,0,0,-61.36155,0
"628",6.27,"m1",1,1,-192.829529,0,0,-61.45965,0,0,-61.45965,0
"629",6.28,"m1",1,1,-193.445107,0,0,-61.55775,0,0,-61.55775,0
"630",6.29,"m1",1,1,-194.061665,0,0,-61.65585,0,0,-61.65585,0
"631",6.3,"m1",1,1,-194.679205,0,0,-61.75395,0,0,-61.75395,0
"632",6.31,"m1",1,1,-195.297725,0,0,-61.85205,0,0,-61.85205,0
"633",6.32,"m1",1,1,-195.917227,0,0,-61.95015,0,0,-61.95015,0
"634",6.33,"m1",1,1,-196.537709,0,0,-62.04825,0,0,-62.04825,0
"635",6.34,"m1",1,1,-197.159173,0,0,-62.14635,0,0,-62.14635,0
"636",6.35,"m1",1,1,-197.781617,0,0,-62.24445,0,0,-62.24445,0
"637",6.36,"m1",1,1,-198.405043,0,0,-62.34255,0,0,-62.34255,0
"638",6.37,"m1",1,1,-199.029449,0,0,-62.44065,0,0,-62.44065,0
"639",6.38,"m1",1,1,-199.654837,0,0,-62.53875,0,0,-62.53875,0
"640",6.39,"m1",1,1,-200.281205,0,0,-62.63685,0,0,-62.63685,0
"641",6.4,"m1",1,1,-200.908555,0,0,-62.73495,0,0,-62.73495,0
"642",6.41,"m1",1,1,-201.536885,0,0,-62.83305,0,0,-62.83305,0
"643",6.42,"m1",1,1,-202.166197,0,0,-62.93115,0,0,-62.93115,0
"644",6.43,"m1",1,1,-202.796489,0,0,-63.02925,0,0,-63.02925,0
"645",6.44,"m1",1,1,-203.427763,0,0,-63.12735,0,0,-63.12735,0
"646",6.45,"m1",1,1,-204.060017,0,0,-63.22545,0,0,-63.22545,0
