"","time","particle","mass","x","y","z","vx","vy","vz","p_x","p_y","p_z"
"9259",30.86,"m1",1,0.188613,-0.982052,0,0.323674,0.061612,0,0.323674,0.061612,0
"9260",30.86,"m2",0.5,-0.294455,-1.860029,0,-0.900836,0.732314,0,-0.450418,0.366157,0
"9261",30.86,"m3",1,-0.001081,-2.506989,0,-1.121217,0.647473,0,-1.121217,0.647473,0
"9262",30.87,"m1",1,0.191663,-0.981461,0,0.305012,0.059072,0,0.305012,0.059072,0
"9263",30.87,"m2",0.5,-0.303209,-1.852747,0,-0.875478,0.728158,0,-0.437739,0.364079,0
"9264",30.87,"m3",1,-0.012608,-2.50078,0,-1.152696,0.620937,0,-1.152696,0.620937,0
"9265",30.88,"m1",1,0.194524,-0.980898,0,0.286107,0.056305,0,0.286107,0.056305,0
"9266",30.88,"m2",0.5,-0.311715,-1.845527,0,-0.850507,0.721971,0,-0.4252535,0.3609855,0
"9267",30.88,"m3",1,-0.024442,-2.494844,0,-1.183412,0.593588,0,-1.183412,0.593588,0
"9268",30.89,"m1",1,0.197194,-0.980365,0,0.266974,0.053322,0,0.266974,0.053322,0
"9269",30.89,"m2",0.5,-0.319974,-1.838389,0,-0.825967,0.713821,0,-0.4129835,0.3569105,0
"9270",30.89,"m3",1,-0.036576,-2.489188,0,-1.213398,0.565637,0,-1.213398,0.565637,0
"9271",30.9,"m1",1,0.19967,-0.979863,0,0.247634,0.050135,0,0.247634,0.050135,0
"9272",30.9,"m2",0.5,-0.327993,-1.831351,0,-0.801895,0.703777,0,-0.4009475,0.3518885,0
"9273",30.9,"m3",1,-0.049003,-2.483815,0,-1.24268,0.537284,0,-1.24268,0.537284,0
"9274",30.91,"m1",1,0.201951,-0.979396,0,0.228102,0.046758,0,0.228102,0.046758,0
"9275",30.91,"m2",0.5,-0.335776,-1.824432,0,-0.778322,0.691909,0,-0.389161,0.3459545,0
"9276",30.91,"m3",1,-0.061716,-2.478728,0,-1.271279,0.508715,0,-1.271279,0.508715,0
"9277",30.92,"m1",1,0.204035,-0.978964,0,0.208397,0.043203,0,0.208397,0.043203,0
"9278",30.92,"m2",0.5,-0.343329,-1.817649,0,-0.755273,0.678292,0,-0.3776365,0.339146,0
"9279",30.92,"m3",1,-0.074708,-2.473927,0,-1.29921,0.4801,0,-1.29921,0.4801,0
"9280",30.93,"m1",1,0.20592,-0.978569,0,0.188536,0.039484,0,0.188536,0.039484,0
"9281",30.93,"m2",0.5,-0.350657,-1.811019,0,-0.732767,0.663001,0,-0.3663835,0.3315005,0
"9282",30.93,"m3",1,-0.087972,-2.469411,0,-1.326478,0.451599,0,-1.326478,0.451599,0
"9283",30.94,"m1",1,0.207606,-0.978213,0,0.168537,0.035617,0,0.168537,0.035617,0
"9284",30.94,"m2",0.5,-0.357765,-1.804558,0,-0.710819,0.646113,0,-0.3554095,0.3230565,0
"9285",30.94,"m3",1,-0.101503,-2.465177,0,-1.353085,0.423356,0,-1.353085,0.423356,0
"9286",30.95,"m1",1,0.20909,-0.977896,0,0.148417,0.031616,0,0.148417,0.031616,0
"9287",30.95,"m2",0.5,-0.364659,-1.798281,0,-0.689435,0.627706,0,-0.3447175,0.313853,0
"9288",30.95,"m3",1,-0.115293,-2.461222,0,-1.379023,0.395502,0,-1.379023,0.395502,0
"9289",30.96,"m1",1,0.210372,-0.977621,0,0.128194,0.027498,0,0.128194,0.027498,0
"9290",30.96,"m2",0.5,-0.371345,-1.792203,0,-0.668619,0.60786,0,-0.3343095,0.30393,0
"9291",30.96,"m3",1,-0.129336,-2.457541,0,-1.404279,0.368156,0,-1.404279,0.368156,0
"9292",30.97,"m1",1,0.211451,-0.977389,0,0.107883,0.023277,0,0.107883,0.023277,0
"9293",30.97,"m2",0.5,-0.377829,-1.786336,0,-0.648368,0.586652,0,-0.324184,0.293326,0
"9294",30.97,"m3",1,-0.143625,-2.454126,0,-1.428831,0.341423,0,-1.428831,0.341423,0
"9295",30.98,"m1",1,0.212326,-0.977199,0,0.087504,0.018972,0,0.087504,0.018972,0
"9296",30.98,"m2",0.5,-0.384116,-1.780694,0,-0.628677,0.564162,0,-0.3143385,0.282081,0
"9297",30.98,"m3",1,-0.158151,-2.450972,0,-1.452653,0.315397,0,-1.452653,0.315397,0
"9298",30.99,"m1",1,0.212997,-0.977053,0,0.067072,0.014597,0,0.067072,0.014597,0
"9299",30.99,"m2",0.5,-0.390211,-1.77529,0,-0.609533,0.540468,0,-0.3047665,0.270234,0
"9300",30.99,"m3",1,-0.172908,-2.448071,0,-1.475712,0.290159,0,-1.475712,0.290159,0
"9301",31,"m1",1,0.213463,-0.976951,0,0.046604,0.010171,0,0.046604,0.010171,0
"9302",31,"m2",0.5,-0.39612,-1.770133,0,-0.590922,0.51565,0,-0.295461,0.257825,0
"9303",31,"m3",1,-0.187888,-2.445413,0,-1.49797,0.26578,0,-1.49797,0.26578,0
"9304",31.01,"m1",1,0.213724,-0.976894,0,0.026118,0.00571,0,0.026118,0.00571,0
"9305",31.01,"m2",0.5,-0.401849,-1.765235,0,-0.572824,0.489786,0,-0.286412,0.244893,0
"9306",31.01,"m3",1,-0.203082,-2.44299,0,-1.519383,0.242319,0,-1.519383,0.242319,0
"9307",31.02,"m1",1,0.21378,-0.976882,0,0.00563,0.001232,0,0.00563,0.001232,0
"9308",31.02,"m2",0.5,-0.407401,-1.760606,0,-0.555217,0.462953,0,-0.2776085,0.2314765,0
"9309",31.02,"m3",1,-0.218481,-2.440792,0,-1.539906,0.219827,0,-1.539906,0.219827,0
"9310",31.03,"m1",1,0.213632,-0.976914,0,-0.014843,-0.003247,0,-0.014843,-0.003247,0
"9311",31.03,"m2",0.5,-0.412782,-1.756254,0,-0.538073,0.435227,0,-0.2690365,0.2176135,0
"9312",31.03,"m3",1,-0.234076,-2.438808,0,-1.559487,0.198344,0,-1.559487,0.198344,0
"9313",31.04,"m1",1,0.213279,-0.976991,0,-0.035285,-0.007709,0,-0.035285,-0.007709,0
"9314",31.04,"m2",0.5,-0.417995,-1.752187,0,-0.521365,0.406685,0,-0.2606825,0.2033425,0
"9315",31.04,"m3",1,-0.249856,-2.437029,0,-1.578072,0.177901,0,-1.578072,0.177901,0
"9316",31.05,"m1",1,0.212722,-0.977113,0,-0.055677,-0.012138,0,-0.055677,-0.012138,0
"9317",31.05,"m2",0.5,-0.423046,-1.748413,0,-0.505059,0.377403,0,-0.2525295,0.1887015,0
"9318",31.05,"m3",1,-0.265812,-2.435444,0,-1.595606,0.158523,0,-1.595606,0.158523,0
"9319",31.06,"m1",1,0.211962,-0.977278,0,-0.076005,-0.016516,0,-0.076005,-0.016516,0
"9320",31.06,"m2",0.5,-0.427937,-1.744938,0,-0.489121,0.347454,0,-0.2445605,0.173727,0
"9321",31.06,"m3",1,-0.281933,-2.434042,0,-1.61203,0.140225,0,-1.61203,0.140225,0
"9322",31.07,"m1",1,0.210999,-0.977486,0,-0.09625,-0.020826,0,-0.09625,-0.020826,0
"9323",31.07,"m2",0.5,-0.432672,-1.741769,0,-0.473515,0.316912,0,-0.2367575,0.158456,0
"9324",31.07,"m3",1,-0.298206,-2.432812,0,-1.627286,0.123016,0,-1.627286,0.123016,0
"9325",31.08,"m1",1,0.209836,-0.977737,0,-0.116397,-0.025053,0,-0.116397,-0.025053,0
"9326",31.08,"m2",0.5,-0.437254,-1.738911,0,-0.458201,0.28585,0,-0.2291005,0.142925,0
"9327",31.08,"m3",1,-0.314619,-2.431743,0,-1.641314,0.106901,0,-1.641314,0.106901,0
"9328",31.09,"m1",1,0.208471,-0.978028,0,-0.136427,-0.02918,0,-0.136427,-0.02918,0
"9329",31.09,"m2",0.5,-0.441686,-1.736367,0,-0.443138,0.254339,0,-0.221569,0.1271695,0
"9330",31.09,"m3",1,-0.331159,-2.430824,0,-1.654052,0.091877,0,-1.654052,0.091877,0
"9331",31.1,"m1",1,0.206908,-0.97836,0,-0.156326,-0.033191,0,-0.156326,-0.033191,0
"9332",31.1,"m2",0.5,-0.445968,-1.734143,0,-0.428285,0.22245,0,-0.2141425,0.111225,0
"9333",31.1,"m3",1,-0.347814,-2.430044,0,-1.665441,0.077937,0,-1.665441,0.077937,0
"9334",31.11,"m1",1,0.205147,-0.978731,0,-0.176075,-0.037072,0,-0.176075,-0.037072,0
"9335",31.11,"m2",0.5,-0.450104,-1.73224,0,-0.413597,0.190253,0,-0.2067985,0.0951265,0
"9336",31.11,"m3",1,-0.364568,-2.429394,0,-1.67542,0.06507,0,-1.67542,0.06507,0
"9337",31.12,"m1",1,0.203191,-0.979139,0,-0.195657,-0.040807,0,-0.195657,-0.040807,0
"9338",31.12,"m2",0.5,-0.454095,-1.730662,0,-0.39903,0.157818,0,-0.199515,0.078909,0
"9339",31.12,"m3",1,-0.381407,-2.428861,0,-1.68393,0.053262,0,-1.68393,0.053262,0
"9340",31.13,"m1",1,0.20104,-0.979583,0,-0.215056,-0.044382,0,-0.215056,-0.044382,0
"9341",31.13,"m2",0.5,-0.45794,-1.72941,0,-0.384539,0.125213,0,-0.1922695,0.0626065,0
"9342",31.13,"m3",1,-0.398316,-2.428436,0,-1.690911,0.042493,0,-1.690911,0.042493,0
"9343",31.14,"m1",1,0.198698,-0.980061,0,-0.234255,-0.047785,0,-0.234255,-0.047785,0
"9344",31.14,"m2",0.5,-0.461641,-1.728485,0,-0.370078,0.092506,0,-0.185039,0.046253,0
"9345",31.14,"m3",1,-0.415279,-2.428109,0,-1.696305,0.032745,0,-1.696305,0.032745,0
"9346",31.15,"m1",1,0.196165,-0.980571,0,-0.253237,-0.051001,0,-0.253237,-0.051001,0
"9347",31.15,"m2",0.5,-0.465197,-1.727887,0,-0.355599,0.059765,0,-0.1777995,0.0298825,0
"9348",31.15,"m3",1,-0.43228,-2.427869,0,-1.700056,0.023993,0,-1.700056,0.023993,0
"9349",31.16,"m1",1,0.193445,-0.981111,0,-0.271984,-0.054019,0,-0.271984,-0.054019,0
"9350",31.16,"m2",0.5,-0.468607,-1.727617,0,-0.341058,0.027056,0,-0.170529,0.013528,0
"9351",31.16,"m3",1,-0.449301,-2.427707,0,-1.702108,0.016212,0,-1.702108,0.016212,0
"9352",31.17,"m1",1,0.190541,-0.981679,0,-0.29048,-0.056827,0,-0.29048,-0.056827,0
"9353",31.17,"m2",0.5,-0.471872,-1.727672,0,-0.326407,-0.005554,0,-0.1632035,-0.002777,0
"9354",31.17,"m3",1,-0.466325,-2.427613,0,-1.702405,0.009377,0,-1.702405,0.009377,0
"9355",31.18,"m1",1,0.187453,-0.982273,0,-0.308707,-0.059416,0,-0.308707,-0.059416,0
"9356",31.18,"m2",0.5,-0.474988,-1.728052,0,-0.311601,-0.038,0,-0.1558005,-0.019,0
"9357",31.18,"m3",1,-0.483334,-2.427578,0,-1.700896,0.003459,0,-1.700896,0.003459,0
"9358",31.19,"m1",1,0.184187,-0.982891,0,-0.326649,-0.061774,0,-0.326649,-0.061774,0
"9359",31.19,"m2",0.5,-0.477954,-1.728754,0,-0.296594,-0.070215,0,-0.148297,-0.0351075,0
"9360",31.19,"m3",1,-0.500309,-2.427594,0,-1.697527,-0.001571,0,-1.697527,-0.001571,0
"9361",31.2,"m1",1,0.180744,-0.98353,0,-0.344287,-0.063893,0,-0.344287,-0.063893,0
"9362",31.2,"m2",0.5,-0.480767,-1.729776,0,-0.281343,-0.102134,0,-0.1406715,-0.051067,0
"9363",31.2,"m3",1,-0.517232,-2.427651,0,-1.692248,-0.005743,0,-1.692248,-0.005743,0
"9364",31.21,"m1",1,0.177128,-0.984188,0,-0.361605,-0.065766,0,-0.361605,-0.065766,0
"9365",31.21,"m2",0.5,-0.483425,-1.731113,0,-0.265804,-0.133693,0,-0.132902,-0.0668465,0
"9366",31.21,"m3",1,-0.534082,-2.427742,0,-1.68501,-0.00909,0,-1.68501,-0.00909,0
"9367",31.22,"m1",1,0.173342,-0.984862,0,-0.378587,-0.067384,0,-0.378587,-0.067384,0
"9368",31.22,"m2",0.5,-0.485924,-1.732761,0,-0.249935,-0.164828,0,-0.1249675,-0.082414,0
"9369",31.22,"m3",1,-0.55084,-2.427859,0,-1.675766,-0.011644,0,-1.675766,-0.011644,0
"9370",31.23,"m1",1,0.16939,-0.985549,0,-0.395214,-0.068743,0,-0.395214,-0.068743,0
"9371",31.23,"m2",0.5,-0.488261,-1.734716,0,-0.233696,-0.195473,0,-0.116848,-0.0977365,0
"9372",31.23,"m3",1,-0.567484,-2.427993,0,-1.664468,-0.013439,0,-1.664468,-0.013439,0
"9373",31.24,"m1",1,0.165275,-0.986247,0,-0.41147,-0.069837,0,-0.41147,-0.069837,0
"9374",31.24,"m2",0.5,-0.490432,-1.736971,0,-0.217049,-0.225565,0,-0.1085245,-0.1127825,0
"9375",31.24,"m3",1,-0.583995,-2.428138,0,-1.651072,-0.014512,0,-1.651072,-0.014512,0
"9376",31.25,"m1",1,0.161002,-0.986954,0,-0.427339,-0.070662,0,-0.427339,-0.070662,0
"9377",31.25,"m2",0.5,-0.492431,-1.739522,0,-0.199958,-0.25504,0,-0.099979,-0.12752,0
"9378",31.25,"m3",1,-0.60035,-2.428287,0,-1.635536,-0.0149,0,-1.635536,-0.0149,0
"9379",31.26,"m1",1,0.156574,-0.987666,0,-0.442803,-0.071215,0,-0.442803,-0.071215,0
"9380",31.26,"m2",0.5,-0.494255,-1.74236,0,-0.182389,-0.283836,0,-0.0911945,-0.141918,0
"9381",31.26,"m3",1,-0.616528,-2.428434,0,-1.617819,-0.014644,0,-1.617819,-0.014644,0
"9382",31.27,"m1",1,0.151995,-0.988381,0,-0.457846,-0.071495,0,-0.457846,-0.071495,0
"9383",31.27,"m2",0.5,-0.495898,-1.745479,0,-0.164311,-0.311889,0,-0.0821555,-0.1559445,0
"9384",31.27,"m3",1,-0.632507,-2.428572,0,-1.597881,-0.013785,0,-1.597881,-0.013785,0
"9385",31.28,"m1",1,0.147271,-0.989096,0,-0.472452,-0.0715,0,-0.472452,-0.0715,0
"9386",31.28,"m2",0.5,-0.497355,-1.74887,0,-0.145696,-0.339139,0,-0.072848,-0.1695695,0
"9387",31.28,"m3",1,-0.648264,-2.428695,0,-1.575688,-0.012369,0,-1.575688,-0.012369,0
"9388",31.29,"m1",1,0.142405,-0.989808,0,-0.486604,-0.07123,0,-0.486604,-0.07123,0
"9389",31.29,"m2",0.5,-0.49862,-1.752525,0,-0.126519,-0.365522,0,-0.0632595,-0.182761,0
"9390",31.29,"m3",1,-0.663776,-2.4288,0,-1.551206,-0.010445,0,-1.551206,-0.010445,0
"9391",31.3,"m1",1,0.137402,-0.990515,0,-0.500288,-0.070687,0,-0.500288,-0.070687,0
"9392",31.3,"m2",0.5,-0.499688,-1.756435,0,-0.106759,-0.390979,0,-0.0533795,-0.1954895,0
"9393",31.3,"m3",1,-0.67902,-2.42888,0,-1.524405,-0.008063,0,-1.524405,-0.008063,0
"9394",31.31,"m1",1,0.132267,-0.991214,0,-0.513487,-0.069874,0,-0.513487,-0.069874,0
"9395",31.31,"m2",0.5,-0.500552,-1.76059,0,-0.086398,-0.415451,0,-0.043199,-0.2077255,0
"9396",31.31,"m3",1,-0.693973,-2.428933,0,-1.49526,-0.005281,0,-1.49526,-0.005281,0
"9397",31.32,"m1",1,0.127005,-0.991902,0,-0.526186,-0.068794,0,-0.526186,-0.068794,0
"9398",31.32,"m2",0.5,-0.501206,-1.764979,0,-0.065421,-0.438879,0,-0.0327105,-0.2194395,0
"9399",31.32,"m3",1,-0.70861,-2.428955,0,-1.46375,-0.002159,0,-1.46375,-0.002159,0
"9400",31.33,"m1",1,0.121622,-0.992577,0,-0.538371,-0.06745,0,-0.538371,-0.06745,0
"9401",31.33,"m2",0.5,-0.501644,-1.769591,0,-0.043818,-0.461205,0,-0.021909,-0.2306025,0
"9402",31.33,"m3",1,-0.722909,-2.428942,0,-1.429859,0.00124,0,-1.429859,0.00124,0
"9403",31.34,"m1",1,0.116121,-0.993235,0,-0.550027,-0.06585,0,-0.550027,-0.06585,0
"9404",31.34,"m2",0.5,-0.50186,-1.774414,0,-0.021585,-0.482374,0,-0.0107925,-0.241187,0
"9405",31.34,"m3",1,-0.736845,-2.428894,0,-1.393577,0.004845,0,-1.393577,0.004845,0
"9406",31.35,"m1",1,0.11051,-0.993875,0,-0.561141,-0.063998,0,-0.561141,-0.063998,0
"9407",31.35,"m2",0.5,-0.501847,-1.779438,0,0.001282,-0.502333,0,0.000641,-0.2511665,0
"9408",31.35,"m3",1,-0.750394,-2.428808,0,-1.354899,0.008583,0,-1.354899,0.008583,0
"9409",31.36,"m1",1,0.104793,-0.994494,0,-0.571699,-0.061904,0,-0.571699,-0.061904,0
"9410",31.36,"m2",0.5,-0.5016,-1.784648,0,0.024778,-0.521029,0,0.012389,-0.2605145,0
"9411",31.36,"m3",1,-0.763532,-2.428684,0,-1.313831,0.012375,0,-1.313831,0.012375,0
"9412",31.37,"m1",1,0.098976,-0.99509,0,-0.581688,-0.059575,0,-0.581688,-0.059575,0
"9413",31.37,"m2",0.5,-0.501111,-1.790032,0,0.048895,-0.538413,0,0.0244475,-0.2692065,0
"9414",31.37,"m3",1,-0.776236,-2.428523,0,-1.270383,0.016138,0,-1.270383,0.016138,0
"9415",31.38,"m1",1,0.093065,-0.99566,0,-0.591096,-0.057021,0,-0.591096,-0.057021,0
"9416",31.38,"m2",0.5,-0.500375,-1.795576,0,0.073621,-0.554439,0,0.0368105,-0.2772195,0
"9417",31.38,"m3",1,-0.788482,-2.428325,0,-1.224576,0.019782,0,-1.224576,0.019782,0
"9418",31.39,"m1",1,0.087066,-0.996203,0,-0.599912,-0.054252,0,-0.599912,-0.054252,0
"9419",31.39,"m2",0.5,-0.499385,-1.801267,0,0.098939,-0.569061,0,0.0494695,-0.2845305,0
"9420",31.39,"m3",1,-0.800246,-2.428093,0,-1.176439,0.023216,0,-1.176439,0.023216,0
"9421",31.4,"m1",1,0.080985,-0.996715,0,-0.608124,-0.051279,0,-0.608124,-0.051279,0
"9422",31.4,"m2",0.5,-0.498137,-1.807089,0,0.124827,-0.582241,0,0.0624135,-0.2911205,0
"9423",31.4,"m3",1,-0.811506,-2.42783,0,-1.126013,0.026343,0,-1.126013,0.026343,0
"9424",31.41,"m1",1,0.074828,-0.997196,0,-0.615723,-0.048115,0,-0.615723,-0.048115,0
"9425",31.41,"m2",0.5,-0.496624,-1.813029,0,0.151256,-0.593939,0,0.075628,-0.2969695,0
"9426",31.41,"m3",1,-0.82224,-2.427539,0,-1.073347,0.029066,0,-1.073347,0.029066,0
"9427",31.42,"m1",1,0.068601,-0.997644,0,-0.622698,-0.044772,0,-0.622698,-0.044772,0
"9428",31.42,"m2",0.5,-0.494842,-1.81907,0,0.178195,-0.604123,0,0.0890975,-0.3020615,0
"9429",31.42,"m3",1,-0.832425,-2.427226,0,-1.018501,0.031281,0,-1.018501,0.031281,0
"9430",31.43,"m1",1,0.06231,-0.998057,0,-0.629042,-0.041263,0,-0.629042,-0.041263,0
"9431",31.43,"m2",0.5,-0.492786,-1.825198,0,0.205608,-0.612764,0,0.102804,-0.306382,0
"9432",31.43,"m3",1,-0.84204,-2.426897,0,-0.961548,0.032887,0,-0.961548,0.032887,0
"9433",31.44,"m1",1,0.055963,-0.998433,0,-0.634745,-0.037603,0,-0.634745,-0.037603,0
"9434",31.44,"m2",0.5,-0.490452,-1.831396,0,0.233453,-0.619835,0,0.1167265,-0.3099175,0
"9435",31.44,"m3",1,-0.851066,-2.426559,0,-0.90257,0.033781,0,-0.90257,0.033781,0
"9436",31.45,"m1",1,0.049565,-0.998771,0,-0.639802,-0.033806,0,-0.639802,-0.033806,0
"9437",31.45,"m2",0.5,-0.487835,-1.837649,0,0.261683,-0.625318,0,0.1308415,-0.312659,0
"9438",31.45,"m3",1,-0.859482,-2.426221,0,-0.84166,0.033859,0,-0.84166,0.033859,0
"9439",31.46,"m1",1,0.043123,-0.99907,0,-0.644206,-0.029887,0,-0.644206,-0.029887,0
"9440",31.46,"m2",0.5,-0.484932,-1.843941,0,0.29025,-0.629197,0,0.145125,-0.3145985,0
"9441",31.46,"m3",1,-0.867272,-2.425891,0,-0.778922,0.033021,0,-0.778922,0.033021,0
"9442",31.47,"m1",1,0.036643,-0.999328,0,-0.64795,-0.025863,0,-0.64795,-0.025863,0
"9443",31.47,"m2",0.5,-0.481741,-1.850256,0,0.319099,-0.631463,0,0.1595495,-0.3157315,0
"9444",31.47,"m3",1,-0.874416,-2.425579,0,-0.71447,0.03117,0,-0.71447,0.03117,0
"9445",31.48,"m1",1,0.030133,-0.999546,0,-0.651032,-0.021749,0,-0.651032,-0.021749,0
"9446",31.48,"m2",0.5,-0.47826,-1.856577,0,0.348171,-0.63211,0,0.1740855,-0.316055,0
"9447",31.48,"m3",1,-0.880901,-2.425297,0,-0.648428,0.028213,0,-0.648428,0.028213,0
"9448",31.49,"m1",1,0.023598,-0.999722,0,-0.653446,-0.017562,0,-0.653446,-0.017562,0
"9449",31.49,"m2",0.5,-0.474486,-1.862888,0,0.377407,-0.631141,0,0.1887035,-0.3155705,0
"9450",31.49,"m3",1,-0.88671,-2.425056,0,-0.580925,0.024063,0,-0.580925,0.024063,0
"9451",31.5,"m1",1,0.017046,-0.999855,0,-0.655191,-0.013318,0,-0.655191,-0.013318,0
"9452",31.5,"m2",0.5,-0.470418,-1.869174,0,0.406742,-0.628563,0,0.203371,-0.3142815,0
"9453",31.5,"m3",1,-0.891831,-2.42487,0,-0.512101,0.01864,0,-0.512101,0.01864,0
"9454",31.51,"m1",1,0.010484,-0.999945,0,-0.656264,-0.009034,0,-0.656264,-0.009034,0
"9455",31.51,"m2",0.5,-0.466057,-1.875418,0,0.436108,-0.62439,0,0.218054,-0.312195,0
"9456",31.51,"m3",1,-0.896252,-2.424751,0,-0.442097,0.011871,0,-0.442097,0.011871,0
"9457",31.52,"m1",1,0.003917,-0.999992,0,-0.656665,-0.004728,0,-0.656665,-0.004728,0
"9458",31.52,"m2",0.5,-0.461403,-1.881604,0,0.465438,-0.618641,0,0.232719,-0.3093205,0
"9459",31.52,"m3",1,-0.899962,-2.424714,0,-0.371063,0.003697,0,-0.371063,0.003697,0
"9460",31.53,"m1",1,-0.002647,-0.999996,0,-0.656394,-0.000417,0,-0.656394,-0.000417,0
"9461",31.53,"m2",0.5,-0.456456,-1.887718,0,0.49466,-0.611343,0,0.24733,-0.3056715,0
"9462",31.53,"m3",1,-0.902954,-2.424773,0,-0.299146,-0.005935,0,-0.299146,-0.005935,0
"9463",31.54,"m1",1,-0.009201,-0.999958,0,-0.655452,0.003883,0,-0.655452,0.003883,0
"9464",31.54,"m2",0.5,-0.451219,-1.893743,0,0.523703,-0.602528,0,0.2618515,-0.301264,0
"9465",31.54,"m3",1,-0.905219,-2.424944,0,-0.226496,-0.017065,0,-0.226496,-0.017065,0
"9466",31.55,"m1",1,-0.01574,-0.999876,0,-0.653841,0.008154,0,-0.653841,0.008154,0
"9467",31.55,"m2",0.5,-0.445694,-1.899665,0,0.552493,-0.592235,0,0.2762465,-0.2961175,0
"9468",31.55,"m3",1,-0.906751,-2.425241,0,-0.153262,-0.029718,0,-0.153262,-0.029718,0
"9469",31.56,"m1",1,-0.022255,-0.999752,0,-0.651563,0.01238,0,-0.651563,0.01238,0
"9470",31.56,"m2",0.5,-0.439885,-1.90547,0,0.580958,-0.580509,0,0.290479,-0.2902545,0
"9471",31.56,"m3",1,-0.907547,-2.42568,0,-0.079588,-0.043909,0,-0.079588,-0.043909,0
"9472",31.57,"m1",1,-0.028742,-0.999587,0,-0.648622,0.016544,0,-0.648622,0.016544,0
"9473",31.57,"m2",0.5,-0.433794,-1.911144,0,0.609026,-0.5674,0,0.304513,-0.2837,0
"9474",31.57,"m3",1,-0.907603,-2.426277,0,-0.005612,-0.059637,0,-0.005612,-0.059637,0
"9475",31.58,"m1",1,-0.035192,-0.999381,0,-0.645024,0.02063,0,-0.645024,0.02063,0
"9476",31.58,"m2",0.5,-0.427428,-1.916674,0,0.636624,-0.552967,0,0.318312,-0.2764835,0
"9477",31.58,"m3",1,-0.906918,-2.427046,0,0.068533,-0.076887,0,0.068533,-0.076887,0
"9478",31.59,"m1",1,-0.0416,-0.999134,0,-0.640773,0.024621,0,-0.640773,0.024621,0
"9479",31.59,"m2",0.5,-0.420791,-1.922047,0,0.663683,-0.537271,0,0.3318415,-0.2686355,0
"9480",31.59,"m3",1,-0.905491,-2.428002,0,0.142727,-0.095631,0,0.142727,-0.095631,0
"9481",31.6,"m1",1,-0.047958,-0.998849,0,-0.635877,0.028503,0,-0.635877,0.028503,0
"9482",31.6,"m2",0.5,-0.41389,-1.927251,0,0.690133,-0.520381,0,0.3450665,-0.2601905,0
"9483",31.6,"m3",1,-0.903322,-2.42916,0,0.216857,-0.115825,0,0.216857,-0.115825,0
"9484",31.61,"m1",1,-0.054262,-0.998527,0,-0.630342,0.032259,0,-0.630342,0.032259,0
"9485",31.61,"m2",0.5,-0.406731,-1.932274,0,0.715909,-0.502369,0,0.3579545,-0.2511845,0
"9486",31.61,"m3",1,-0.900414,-2.430534,0,0.290824,-0.13741,0,0.290824,-0.13741,0
"9487",31.62,"m1",1,-0.060504,-0.998168,0,-0.624176,0.035876,0,-0.624176,0.035876,0
"9488",31.62,"m2",0.5,-0.399321,-1.937108,0,0.740947,-0.483315,0,0.3704735,-0.2416575,0
"9489",31.62,"m3",1,-0.896769,-2.432137,0,0.364542,-0.160314,0,0.364542,-0.160314,0
"9490",31.63,"m1",1,-0.066677,-0.997775,0,-0.617389,0.03934,0,-0.617389,0.03934,0
"9491",31.63,"m2",0.5,-0.39167,-1.94174,0,0.765187,-0.463298,0,0.3825935,-0.231649,0
"9492",31.63,"m3",1,-0.892389,-2.433982,0,0.437938,-0.18445,0,0.437938,-0.18445,0
"9493",31.64,"m1",1,-0.072777,-0.997348,0,-0.60999,0.042637,0,-0.60999,0.042637,0
"9494",31.64,"m2",0.5,-0.383784,-1.946165,0,0.788573,-0.442407,0,0.3942865,-0.2212035,0
"9495",31.64,"m3",1,-0.88728,-2.436079,0,0.510957,-0.209719,0,0.510957,-0.209719,0
"9496",31.65,"m1",1,-0.078797,-0.996891,0,-0.60199,0.045755,0,-0.60199,0.045755,0
"9497",31.65,"m2",0.5,-0.375673,-1.950372,0,0.811052,-0.420729,0,0.405526,-0.2103645,0
"9498",31.65,"m3",1,-0.881444,-2.438439,0,0.583556,-0.236006,0,0.583556,-0.236006,0
"9499",31.66,"m1",1,-0.084731,-0.996404,0,-0.593398,0.048682,0,-0.593398,0.048682,0
"9500",31.66,"m2",0.5,-0.367348,-1.954355,0,0.832577,-0.398356,0,0.4162885,-0.199178,0
"9501",31.66,"m3",1,-0.874887,-2.441071,0,0.655706,-0.263186,0,0.655706,-0.263186,0
"9502",31.67,"m1",1,-0.090573,-0.99589,0,-0.584229,0.051407,0,-0.584229,0.051407,0
"9503",31.67,"m2",0.5,-0.358816,-1.958109,0,0.853103,-0.375383,0,0.4265515,-0.1876915,0
"9504",31.67,"m3",1,-0.867613,-2.443982,0,0.727396,-0.291121,0,0.727396,-0.291121,0
"9505",31.68,"m1",1,-0.096318,-0.995351,0,-0.574493,0.05392,0,-0.574493,0.05392,0
"9506",31.68,"m2",0.5,-0.350091,-1.961628,0,0.872593,-0.351906,0,0.4362965,-0.175953,0
"9507",31.68,"m3",1,-0.859627,-2.447179,0,0.798626,-0.319661,0,0.798626,-0.319661,0
"9508",31.69,"m1",1,-0.10196,-0.994788,0,-0.564203,0.056212,0,-0.564203,0.056212,0
"9509",31.69,"m2",0.5,-0.34118,-1.964909,0,0.891013,-0.328021,0,0.4455065,-0.1640105,0
"9510",31.69,"m3",1,-0.850933,-2.450665,0,0.869409,-0.348646,0,0.869409,-0.348646,0
