"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz"
"1086",5.42,"m2",1,-1.677056,0,-0.192172,2.261927,0,6.88795,2.261927,0,6.88795
"1087",5.43,"m1",1,-0.782093,0,-0.623162,-0.462146,0,0.575639,-0.462146,0,0.575639
"1088",5.43,"m2",1,-1.650162,0,-0.126718,2.689426,0,6.545366,2.689426,0,6.545366
"1089",5.44,"m1",1,-0.786195,0,-0.617978,-0.410223,0,0.518353,-0.410223,0,0.518353
"1090",5.44,"m2",1,-1.619308,0,-0.064875,3.08543,0,6.184359,3.08543,0,6.184359
"1091",5.45,"m1",1,-0.789788,0,-0.61338,-0.359272,0,0.459823,-0.359272,0,0.459823
"1092",5.45,"m2",1,-1.584806,0,-0.006795,3.450136,0,5.807994,3.450136,0,5.807994
"1093",5.46,"m1",1,-0.79288,0,-0.609378,-0.309198,0,0.400208,-0.309198,0,0.400208
"1094",5.46,"m2",1,-1.546967,0,0.047397,3.783959,0,5.41915,3.783959,0,5.41915
"1095",5.47,"m1",1,-0.795479,0,-0.605981,-0.259899,0,0.339663,-0.259899,0,0.339663
"1096",5.47,"m2",1,-1.506092,0,0.097602,4.087498,0,5.020513,4.087498,0,5.020513
"1097",5.48,"m1",1,-0.797591,0,-0.603198,-0.211268,0,0.278342,-0.211268,0,0.278342
"1098",5.48,"m2",1,-1.462477,0,0.143748,4.361509,0,4.614584,4.361509,0,4.614584
"1099",5.49,"m1",1,-0.799223,0,-0.601034,-0.163194,0,0.216395,-0.163194,0,0.216395
"1100",5.49,"m2",1,-1.416408,0,0.185784,4.606873,0,4.203681,4.606873,0,4.203681
"1101",5.5,"m1",1,-0.800379,0,-0.599494,-0.11556,0,0.153973,-0.11556,0,0.153973
"1102",5.5,"m2",1,-1.368162,0,0.223684,4.82458,0,3.789946,4.82458,0,3.789946
"1103",5.51,"m1",1,-0.801061,0,-0.598582,-0.068248,0,0.091226,-0.068248,0,0.091226
"1104",5.51,"m2",1,-1.318005,0,0.257437,5.015707,0,3.375355,5.015707,0,3.375355
"1105",5.52,"m1",1,-0.801273,0,-0.598299,-0.02114,0,0.028301,-0.02114,0,0.028301
"1106",5.52,"m2",1,-1.266191,0,0.287055,5.181402,0,2.961719,5.181402,0,2.961719
"1107",5.53,"m1",1,-0.801014,0,-0.598646,0.025887,0,-0.034653,0.025887,0,-0.034653
"1108",5.53,"m2",1,-1.212962,0,0.312562,5.322869,0,2.550701,5.322869,0,2.550701
"1109",5.54,"m1",1,-0.800284,0,-0.599621,0.072952,0,-0.097489,0.072952,0,-0.097489
"1110",5.54,"m2",1,-1.158549,0,0.334,5.441362,0,2.143813,5.441362,0,2.143813
"1111",5.55,"m1",1,-0.799083,0,-0.601221,0.120175,0,-0.160058,0.120175,0,-0.160058
"1112",5.55,"m2",1,-1.103167,0,0.351424,5.53817,0,1.742431,5.53817,0,1.742431
"1113",5.56,"m1",1,-0.797406,0,-0.603443,0.167675,0,-0.222213,0.167675,0,-0.222213
"1114",5.56,"m2",1,-1.047021,0,0.364902,5.61461,0,1.347791,5.61461,0,1.347791
"1115",5.57,"m1",1,-0.79525,0,-0.606281,0.215566,0,-0.283802,0.215566,0,-0.283802
"1116",5.57,"m2",1,-0.990301,0,0.374512,5.672022,0,0.961002,5.672022,0,0.961002
"1117",5.58,"m1",1,-0.792611,0,-0.609728,0.263958,0,-0.344675,0.263958,0,-0.344675
"1118",5.58,"m2",1,-0.933183,0,0.380342,5.711757,0,0.583042,5.711757,0,0.583042
"1119",5.59,"m1",1,-0.789481,0,-0.613775,0.312958,0,-0.404681,0.312958,0,-0.404681
"1120",5.59,"m2",1,-0.875831,0,0.38249,5.735175,0,0.214762,5.735175,0,0.214762
"1121",5.6,"m1",1,-0.785854,0,-0.618411,0.362666,0,-0.463664,0.362666,0,-0.463664
"1122",5.6,"m2",1,-0.818395,0,0.381059,5.743632,0,-0.143108,5.743632,0,-0.143108
"1123",5.61,"m1",1,-0.781723,0,-0.623626,0.413176,0,-0.52147,0.413176,0,-0.52147
"1124",5.61,"m2",1,-0.76101,0,0.376159,5.738479,0,-0.489965,5.738479,0,-0.489965
"1125",5.62,"m1",1,-0.777077,0,-0.629406,0.464573,0,-0.577939,0.464573,0,-0.577939
"1126",5.62,"m2",1,-0.7038,0,0.367906,5.721046,0,-0.825326,5.721046,0,-0.825326
"1127",5.63,"m1",1,-0.771908,0,-0.635735,0.516936,0,-0.632914,0.516936,0,-0.632914
"1128",5.63,"m2",1,-0.646873,0,0.356418,5.692639,0,-1.148833,5.692639,0,-1.148833
"1129",5.64,"m1",1,-0.766204,0,-0.642597,0.570331,0,-0.686233,0.570331,0,-0.686233
"1130",5.64,"m2",1,-0.590328,0,0.341815,5.654528,0,-1.460247,5.654528,0,-1.460247
"1131",5.65,"m1",1,-0.759956,0,-0.649974,0.624817,0,-0.737732,0.624817,0,-0.737732
"1132",5.65,"m2",1,-0.534249,0,0.324221,5.607936,0,-1.759448,5.607936,0,-1.759448
"1133",5.66,"m1",1,-0.753152,0,-0.657847,0.68044,0,-0.787248,0.68044,0,-0.787248
"1134",5.66,"m2",1,-0.478708,0,0.303756,5.554028,0,-2.046433,5.554028,0,-2.046433
"1135",5.67,"m1",1,-0.745779,0,-0.666193,0.737234,0,-0.834615,0.737234,0,-0.834615
"1136",5.67,"m2",1,-0.423769,0,0.280543,5.4939,0,-2.321315,5.4939,0,-2.321315
"1137",5.68,"m1",1,-0.737827,0,-0.67499,0.79522,0,-0.879667,0.79522,0,-0.879667
"1138",5.68,"m2",1,-0.369484,0,0.2547,5.428566,0,-2.584315,5.428566,0,-2.584315
"1139",5.69,"m1",1,-0.729283,0,-0.684212,0.854406,0,-0.922239,0.854406,0,-0.922239
"1140",5.69,"m2",1,-0.315894,0,0.226343,5.358948,0,-2.83576,5.358948,0,-2.83576
"1141",5.7,"m1",1,-0.720135,0,-0.693834,0.914785,0,-0.962165,0.914785,0,-0.962165
"1142",5.7,"m2",1,-0.263036,0,0.195582,5.28586,0,-3.076073,5.28586,0,-3.076073
"1143",5.71,"m1",1,-0.710372,0,-0.703826,0.976336,0,-0.999281,0.976336,0,-0.999281
"1144",5.71,"m2",1,-0.210936,0,0.162524,5.209998,0,-3.305768,5.209998,0,-3.305768
"1145",5.72,"m1",1,-0.699982,0,-0.714161,1.03902,0,-1.033427,1.03902,0,-1.033427
"1146",5.72,"m2",1,-0.159616,0,0.12727,5.131926,0,-3.525438,5.131926,0,-3.525438
"1147",5.73,"m1",1,-0.688954,0,-0.724805,1.102786,0,-1.064444,1.102786,0,-1.064444
"1148",5.73,"m2",1,-0.109096,0,0.089912,5.052063,0,-3.735747,5.052063,0,-3.735747
"1149",5.74,"m1",1,-0.677278,0,-0.735727,1.167562,0,-1.092177,1.167562,0,-1.092177
"1150",5.74,"m2",1,-0.059389,0,0.050538,4.970676,0,-3.937412,4.970676,0,-3.937412
"1151",5.75,"m1",1,-0.664946,0,-0.746892,1.233262,0,-1.11648,1.233262,0,-1.11648
"1152",5.75,"m2",1,-0.01051,0,0.009226,4.887864,0,-4.131191,4.887864,0,-4.131191
"1153",5.76,"m1",1,-0.651948,0,-0.758264,1.299785,0,-1.13721,1.299785,0,-1.13721
"1154",5.76,"m2",1,0.037525,0,-0.033952,4.803549,0,-4.317867,4.803549,0,-4.317867
"1155",5.77,"m1",1,-0.638278,0,-0.769806,1.367008,0,-1.154233,1.367008,0,-1.154233
"1156",5.77,"m2",1,0.0847,0,-0.078935,4.717469,0,-4.498224,4.717469,0,-4.498224
"1157",5.78,"m1",1,-0.62393,0,-0.78148,1.434798,0,-1.167426,1.434798,0,-1.167426
"1158",5.78,"m2",1,0.130992,0,-0.125665,4.629168,0,-4.673033,4.629168,0,-4.673033
"1159",5.79,"m1",1,-0.6089,0,-0.793247,1.503,0,-1.176675,1.503,0,-1.176675
"1160",5.79,"m2",1,0.176371,0,-0.174095,4.537992,0,-4.843021,4.537992,0,-4.843021
"1161",5.8,"m1",1,-0.593185,0,-0.805066,1.571447,0,-1.181879,1.571447,0,-1.181879
"1162",5.8,"m2",1,0.220802,0,-0.224184,4.443086,0,-5.008848,4.443086,0,-5.008848
"1163",5.81,"m1",1,-0.576786,0,-0.816896,1.639956,0,-1.182951,1.639956,0,-1.182951
"1164",5.81,"m2",1,0.264236,0,-0.275894,4.343393,0,-5.171078,4.343393,0,-5.171078
"1165",5.82,"m1",1,-0.559702,0,-0.828694,1.708329,0,-1.179818,1.708329,0,-1.179818
"1166",5.82,"m2",1,0.306613,0,-0.329196,4.237654,0,-5.330145,4.237654,0,-5.330145
"1167",5.83,"m1",1,-0.541939,0,-0.840418,1.776356,0,-1.172424,1.776356,0,-1.172424
"1168",5.83,"m2",1,0.347857,0,-0.384059,4.124422,0,-5.486319,4.124422,0,-5.486319
"1169",5.84,"m1",1,-0.523501,0,-0.852025,1.843815,0,-1.160732,1.843815,0,-1.160732
"1170",5.84,"m2",1,0.387878,0,-0.440456,4.002072,0,-5.639671,4.002072,0,-5.639671
"1171",5.85,"m1",1,-0.504396,0,-0.863472,1.910472,0,-1.144722,1.910472,0,-1.144722
"1172",5.85,"m2",1,0.426566,0,-0.498356,3.868821,0,-5.790031,3.868821,0,-5.790031
"1173",5.86,"m1",1,-0.484635,0,-0.874716,1.976086,0,-1.124395,1.976086,0,-1.124395
"1174",5.86,"m2",1,0.463794,0,-0.557726,3.722758,0,-5.93695,3.722758,0,-5.93695
"1175",5.87,"m1",1,-0.464231,0,-0.885714,2.040408,0,-1.099773,2.040408,0,-1.099773
"1176",5.87,"m2",1,0.499412,0,-0.618522,3.561879,0,-6.079657,3.561879,0,-6.079657
"1177",5.88,"m1",1,-0.443199,0,-0.896423,2.103185,0,-1.070901,2.103185,0,-1.070901
"1178",5.88,"m2",1,0.533254,0,-0.680692,3.384141,0,-6.217025,3.384141,0,-6.217025
"1179",5.89,"m1",1,-0.421558,0,-0.906802,2.164157,0,-1.037846,2.164157,0,-1.037846
"1180",5.89,"m2",1,0.565129,0,-0.744168,3.187516,0,-6.347534,3.187516,0,-6.347534
"1181",5.9,"m1",1,-0.399327,0,-0.916809,2.223066,0,-1.000697,2.223066,0,-1.000697
"1182",5.9,"m2",1,0.59483,0,-0.80886,2.970067,0,-6.469245,2.970067,0,-6.469245
"1183",5.91,"m1",1,-0.37653,0,-0.926404,2.279655,0,-0.959567,2.279655,0,-0.959567
"1184",5.91,"m2",1,0.62213,0,-0.874658,2.730031,0,-6.579783,2.730031,0,-6.579783
"1185",5.92,"m1",1,-0.353194,0,-0.93555,2.333668,0,-0.914595,2.333668,0,-0.914595
"1186",5.92,"m2",1,0.646789,0,-0.941421,2.465918,0,-6.676332,2.465918,0,-6.676332
"1187",5.93,"m1",1,-0.329345,0,-0.94421,2.384857,0,-0.865939,2.384857,0,-0.865939
"1188",5.93,"m2",1,0.668555,0,-1.008978,2.176613,0,-6.755655,2.176613,0,-6.755655
"1189",5.94,"m1",1,-0.305015,0,-0.952347,2.432981,0,-0.813784,2.432981,0,-0.813784
"1190",5.94,"m2",1,0.68717,0,-1.077119,1.861495,0,-6.814128,1.861495,0,-6.814128
"1191",5.95,"m1",1,-0.280237,0,-0.959931,2.477808,0,-0.758333,2.477808,0,-0.758333
"1192",5.95,"m2",1,0.702376,0,-1.145597,1.520543,0,-6.847804,1.520543,0,-6.847804
"1193",5.96,"m1",1,-0.255046,0,-0.966929,2.519119,0,-0.699814,2.519119,0,-0.699814
"1194",5.96,"m2",1,0.71392,0,-1.214122,1.154452,0,-6.85251,1.154452,0,-6.85251
"1195",5.97,"m1",1,-0.229479,0,-0.973314,2.556711,0,-0.638472,2.556711,0,-0.638472
"1196",5.97,"m2",1,0.721567,0,-1.282362,0.764727,0,-6.823967,0.764727,0,-6.823967
"1197",5.98,"m1",1,-0.203575,0,-0.979059,2.590395,0,-0.574573,2.590395,0,-0.574573
"1198",5.98,"m2",1,0.725105,0,-1.349941,0.35376,0,-6.757941,0.35376,0,-6.757941
"1199",5.99,"m1",1,-0.177375,0,-0.984143,2.620003,0,-0.508399,2.620003,0,-0.508399
"1200",5.99,"m2",1,0.724354,0,-1.416446,-0.075124,0,-6.650428,-0.075124,0,-6.650428
"1201",6,"m1",1,-0.150921,0,-0.988546,2.645384,0,-0.440247,2.645384,0,-0.440247
"1202",6,"m2",1,0.719177,0,-1.481424,-0.517664,0,-6.497845,-0.517664,0,-6.497845
"1203",6.01,"m1",1,-0.124257,0,-0.99225,2.666413,0,-0.370426,2.666413,0,-0.370426
"1204",6.01,"m2",1,0.70949,0,-1.544397,-0.968703,0,-6.297246,-0.968703,0,-6.297246
"1205",6.02,"m1",1,-0.097427,0,-0.995243,2.682983,0,-0.299259,2.682983,0,-0.299259
"1206",6.02,"m2",1,0.695267,0,-1.604862,-1.422283,0,-6.046522,-1.422283,0,-6.046522
"1207",6.03,"m1",1,-0.070477,0,-0.997513,2.695014,0,-0.227075,2.695014,0,-0.227075
"1208",6.03,"m2",1,0.676549,0,-1.662308,-1.871791,0,-5.744595,-1.871791,0,-5.744595
"1209",6.04,"m1",1,-0.043453,0,-0.999055,2.70245,0,-0.154209,2.70245,0,-0.154209
"1210",6.04,"m2",1,0.653448,0,-1.716224,-2.310162,0,-5.391575,-2.310162,0,-5.391575
"1211",6.05,"m1",1,-0.0164,0,-0.999866,2.705259,0,-0.081002,2.705259,0,-0.081002
"1212",6.05,"m2",1,0.626146,0,-1.766112,-2.73012,0,-4.988868,-2.73012,0,-4.988868
"1213",6.06,"m1",1,0.010634,0,-0.999943,2.703438,0,-0.007794,2.703438,0,-0.007794
"1214",6.06,"m2",1,0.594902,0,-1.811505,-3.124453,0,-4.539231,-3.124453,0,-4.539231
"1215",6.07,"m1",1,0.037604,0,-0.999293,2.697004,0,0.065075,2.697004,0,0.065075
"1216",6.07,"m2",1,0.560039,0,-1.851972,-3.486298,0,-4.046754,-3.486298,0,-4.046754
"1217",6.08,"m1",1,0.064464,0,-0.99792,2.686003,0,0.13727,2.686003,0,0.13727
"1218",6.08,"m2",1,0.521945,0,-1.88714,-3.80943,0,-3.516771,-3.80943,0,-3.516771
"1219",6.09,"m1",1,0.09117,0,-0.995835,2.670504,0,0.208461,2.670504,0,0.208461
"1220",6.09,"m2",1,0.481059,0,-1.916697,-4.08852,0,-2.955703,-4.08852,0,-2.955703
"1221",6.1,"m1",1,0.117676,0,-0.993052,2.6506,0,0.278329,2.6506,0,0.278329
"1222",6.1,"m2",1,0.437866,0,-1.940405,-4.319349,0,-2.370845,-4.319349,0,-2.370845
"1223",6.11,"m1",1,0.14394,0,-0.989586,2.626406,0,0.346562,2.626406,0,0.346562
"1224",6.11,"m2",1,0.392876,0,-1.958106,-4.498973,0,-1.770095,-4.498973,0,-1.770095
"1225",6.12,"m1",1,0.16992,0,-0.985458,2.598059,0,0.412865,2.598059,0,0.412865
"1226",6.12,"m2",1,0.346618,0,-1.969723,-4.62581,0,-1.161671,-4.62581,0,-1.161671
"1227",6.13,"m1",1,0.195577,0,-0.980688,2.565714,0,0.476954,2.565714,0,0.476954
"1228",6.13,"m2",1,0.299622,0,-1.975261,-4.699663,0,-0.553801,-4.699663,0,-0.553801
"1229",6.14,"m1",1,0.220873,0,-0.975303,2.529544,0,0.538565,2.529544,0,0.538565
"1230",6.14,"m2",1,0.252405,0,-1.974805,-4.721666,0,0.045559,-4.721666,0,0.045559
"1231",6.15,"m1",1,0.24577,0,-0.969328,2.489741,0,0.59745,2.489741,0,0.59745
"1232",6.15,"m2",1,0.205463,0,-1.968515,-4.694173,0,0.62899,-4.694173,0,0.62899
"1233",6.16,"m1",1,0.270235,0,-0.962794,2.446508,0,0.653381,2.446508,0,0.653381
"1234",6.16,"m2",1,0.159257,0,-1.956617,-4.620591,0,1.189829,-4.620591,0,1.189829
"1235",6.17,"m1",1,0.294236,0,-0.955733,2.400062,0,0.706149,2.400062,0,0.706149
"1236",6.17,"m2",1,0.114205,0,-1.939394,-4.505178,0,1.72233,-4.505178,0,1.72233
"1237",6.18,"m1",1,0.317742,0,-0.948177,2.350627,0,0.755567,2.350627,0,0.755567
"1238",6.18,"m2",1,0.070677,0,-1.917176,-4.352822,0,2.221778,-4.352822,0,2.221778
"1239",6.19,"m1",1,0.340727,0,-0.940162,2.298438,0,0.801471,2.298438,0,0.801471
"1240",6.19,"m2",1,0.028989,0,-1.890331,-4.168812,0,2.684535,-4.168812,0,2.684535
"1241",6.2,"m1",1,0.363164,0,-0.931725,2.243735,0,0.843717,2.243735,0,0.843717
"1242",6.2,"m2",1,-0.010597,0,-1.85925,-3.958623,0,3.108041,-3.958623,0,3.108041
"1243",6.21,"m1",1,0.385031,0,-0.922903,2.18676,0,0.882184,2.18676,0,0.882184
"1244",6.21,"m2",1,-0.047874,0,-1.824343,-3.727711,0,3.490767,-3.727711,0,3.490767
"1245",6.22,"m1",1,0.406309,0,-0.913736,2.127757,0,0.916773,2.127757,0,0.916773
"1246",6.22,"m2",1,-0.082688,0,-1.786021,-3.48135,0,3.832134,-3.48135,0,3.832134
"1247",6.23,"m1",1,0.426979,0,-0.904262,2.066971,0,0.947406,2.066971,0,0.947406
"1248",6.23,"m2",1,-0.114933,0,-1.744697,-3.224485,0,4.132399,-3.224485,0,4.132399
"1249",6.24,"m1",1,0.447025,0,-0.894521,2.004643,0,0.974028,2.004643,0,0.974028
"1250",6.24,"m2",1,-0.144549,0,-1.700772,-2.961636,0,4.392533,-2.961636,0,4.392533
"1251",6.25,"m1",1,0.466435,0,-0.884555,1.941009,0,0.996604,1.941009,0,0.996604
"1252",6.25,"m2",1,-0.171517,0,-1.654631,-2.696823,0,4.61409,-2.696823,0,4.61409
"1253",6.26,"m1",1,0.485198,0,-0.874404,1.876301,0,1.015118,1.876301,0,1.015118
"1254",6.26,"m2",1,-0.195852,0,-1.60664,-2.433529,0,4.799072,-2.433529,0,4.799072
"1255",6.27,"m1",1,0.503306,0,-0.864108,1.810743,0,1.029573,1.810743,0,1.029573
"1256",6.27,"m2",1,-0.217599,0,-1.557142,-2.174686,0,4.949809,-2.174686,0,4.949809
"1257",6.28,"m1",1,0.520751,0,-0.853709,1.744548,0,1.039992,1.744548,0,1.039992
"1258",6.28,"m2",1,-0.236826,0,-1.506454,-1.922684,0,5.068838,-1.922684,0,5.068838
"1259",6.29,"m1",1,0.53753,0,-0.843244,1.677921,0,1.046412,1.677921,0,1.046412
"1260",6.29,"m2",1,-0.25362,0,-1.454866,-1.679404,0,5.158813,-1.679404,0,5.158813
"1261",6.3,"m1",1,0.553641,0,-0.832756,1.611055,0,1.048888,1.611055,0,1.048888
"1262",6.3,"m2",1,-0.268083,0,-1.402642,-1.44625,0,5.222411,-1.44625,0,5.222411
"1263",6.31,"m1",1,0.569082,0,-0.822281,1.544131,0,1.047489,1.544131,0,1.047489
"1264",6.31,"m2",1,-0.280325,0,-1.350019,-1.224203,0,5.26227,-1.224203,0,5.26227
"1265",6.32,"m1",1,0.583855,0,-0.811858,1.477316,0,1.042295,1.477316,0,1.042295
"1266",6.32,"m2",1,-0.290463,0,-1.29721,-1.013869,0,5.28093,-1.013869,0,5.28093
"1267",6.33,"m1",1,0.597963,0,-0.801524,1.410766,0,1.033401,1.410766,0,1.033401
"1268",6.33,"m2",1,-0.298619,0,-1.244402,-0.815538,0,5.280798,-0.815538,0,5.280798
"1269",6.34,"m1",1,0.611409,0,-0.791315,1.344619,0,1.020911,1.344619,0,1.020911
"1270",6.34,"m2",1,-0.304911,0,-1.191761,-0.629231,0,5.264117,-0.629231,0,5.264117
"1271",6.35,"m1",1,0.624199,0,-0.781265,1.279002,0,1.004939,1.279002,0,1.004939
"1272",6.35,"m2",1,-0.309459,0,-1.139431,-0.454758,0,5.232948,-0.454758,0,5.232948
"1273",6.36,"m1",1,0.63634,0,-0.771409,1.214026,0,0.985607,1.214026,0,0.985607
"1274",6.36,"m2",1,-0.312376,0,-1.087539,-0.291755,0,5.189164,-0.291755,0,5.189164
"1275",6.37,"m1",1,0.647837,0,-0.761779,1.149786,0,0.963045,1.149786,0,0.963045
"1276",6.37,"m2",1,-0.313774,0,-1.036195,-0.139735,0,5.134446,-0.139735,0,5.134446
"1277",6.38,"m1",1,0.658701,0,-0.752405,1.086365,0,0.937388,1.086365,0,0.937388
"1278",6.38,"m2",1,-0.313755,0,-0.985492,0.001882,0,5.07029,0.001882,0,5.07029
"1279",6.39,"m1",1,0.668939,0,-0.743317,1.02383,0,0.908777,1.02383,0,0.908777
"1280",6.39,"m2",1,-0.312417,0,-0.935512,0.133734,0,4.998013,0.133734,0,4.998013
"1281",6.4,"m1",1,0.678562,0,-0.734543,0.962233,0,0.877356,0.962233,0,0.877356
"1282",6.4,"m2",1,-0.309853,0,-0.886324,0.256492,0,4.918763,0.256492,0,4.918763
"1283",6.41,"m1",1,0.687578,0,-0.726111,0.901613,0,0.843272,0.901613,0,0.843272
"1284",6.41,"m2",1,-0.306144,0,-0.837989,0.370837,0,4.833537,0.370837,0,4.833537
"1285",6.42,"m1",1,0.695998,0,-0.718044,0.841997,0,0.806677,0.841997,0,0.806677
"1286",6.42,"m2",1,-0.30137,0,-0.790557,0.477443,0,4.743188,0.477443,0,4.743188
"1287",6.43,"m1",1,0.703832,0,-0.710367,0.783396,0,0.767721,0.783396,0,0.767721
"1288",6.43,"m2",1,-0.2956,0,-0.744073,0.576963,0,4.648444,0.576963,0,4.648444
"1289",6.44,"m1",1,0.71109,0,-0.703101,0.725812,0,0.726559,0.725812,0,0.726559
"1290",6.44,"m2",1,-0.2889,0,-0.698573,0.670017,0,4.549923,0.670017,0,4.549923
"1291",6.45,"m1",1,0.717782,0,-0.696268,0.669233,0,0.683342,0.669233,0,0.683342
"1292",6.45,"m2",1,-0.281328,0,-0.654092,0.757187,0,4.448143,0.757187,0,4.448143
"1293",6.46,"m1",1,0.723919,0,-0.689885,0.613636,0,0.638226,0.613636,0,0.638226
"1294",6.46,"m2",1,-0.272938,0,-0.610657,0.839011,0,4.34354,0.839011,0,4.34354
"1295",6.47,"m1",1,0.729508,0,-0.683972,0.558988,0,0.591363,0.558988,0,0.591363
"1296",6.47,"m2",1,-0.263778,0,-0.568292,0.91598,0,4.236476,0.91598,0,4.236476
"1297",6.48,"m1",1,0.734561,0,-0.678543,0.505247,0,0.542905,0.505247,0,0.542905
"1298",6.48,"m2",1,-0.253893,0,-0.527019,0.988534,0,4.127254,0.988534,0,4.127254
"1299",6.49,"m1",1,0.739084,0,-0.673613,0.452361,0,0.493006,0.452361,0,0.493006
"1300",6.49,"m2",1,-0.243322,0,-0.486858,1.057069,0,4.016125,1.057069,0,4.016125
"1301",6.5,"m1",1,0.743087,0,-0.669195,0.400272,0,0.441815,0.400272,0,0.441815
"1302",6.5,"m2",1,-0.232103,0,-0.447825,1.121931,0,3.903301,1.121931,0,3.903301
"1303",6.51,"m1",1,0.746576,0,-0.6653,0.348913,0,0.389483,0.348913,0,0.389483
"1304",6.51,"m2",1,-0.220269,0,-0.409935,1.183422,0,3.78896,1.183422,0,3.78896
"1305",6.52,"m1",1,0.749558,0,-0.661938,0.29821,0,0.336159,0.29821,0,0.336159
"1306",6.52,"m2",1,-0.207851,0,-0.373203,1.241803,0,3.673254,1.241803,0,3.673254
"1307",6.53,"m1",1,0.752039,0,-0.659118,0.248086,0,0.28199,0.248086,0,0.28199
"1308",6.53,"m2",1,-0.194878,0,-0.33764,1.297296,0,3.556314,1.297296,0,3.556314
"1309",6.54,"m1",1,0.754024,0,-0.656847,0.198456,0,0.227124,0.198456,0,0.227124
"1310",6.54,"m2",1,-0.181377,0,-0.303257,1.350087,0,3.438258,1.350087,0,3.438258
"1311",6.55,"m1",1,0.755516,0,-0.65513,0.149234,0,0.171706,0.149234,0,0.171706
"1312",6.55,"m2",1,-0.167373,0,-0.270065,1.400333,0,3.319194,1.400333,0,3.319194
"1313",6.56,"m1",1,0.756519,0,-0.653971,0.100329,0,0.115881,0.100329,0,0.115881
"1314",6.56,"m2",1,-0.152892,0,-0.238073,1.448164,0,3.19922,1.448164,0,3.19922
"1315",6.57,"m1",1,0.757036,0,-0.653373,0.051649,0,0.059795,0.051649,0,0.059795
"1316",6.57,"m2",1,-0.137955,0,-0.207289,1.493684,0,3.078431,1.493684,0,3.078431
"1317",6.58,"m1",1,0.757067,0,-0.653337,0.0031,0,0.003592,0.0031,0,0.003592
"1318",6.58,"m2",1,-0.122585,0,-0.177719,1.536981,0,2.956921,1.536981,0,2.956921
"1319",6.59,"m1",1,0.756613,0,-0.653863,-0.045411,0,-0.052584,-0.045411,0,-0.052584
"1320",6.59,"m2",1,-0.106804,0,-0.149372,1.578124,0,2.834781,1.578124,0,2.834781
"1321",6.6,"m1",1,0.755673,0,-0.654949,-0.093979,0,-0.10859,-0.093979,0,-0.10859
"1322",6.6,"m2",1,-0.090632,0,-0.122251,1.617172,0,2.712103,1.617172,0,2.712103
"1323",6.61,"m1",1,0.754246,0,-0.656592,-0.142697,0,-0.16428,-0.142697,0,-0.16428
"1324",6.61,"m2",1,-0.07409,0,-0.096361,1.654175,0,2.588977,1.654175,0,2.588977
"1325",6.62,"m1",1,0.75233,0,-0.658787,-0.191653,0,-0.219511,-0.191653,0,-0.219511
"1326",6.62,"m2",1,-0.057199,0,-0.071706,1.689174,0,2.465495,1.689174,0,2.465495
"1327",6.63,"m1",1,0.74992,0,-0.661528,-0.240936,0,-0.274137,-0.240936,0,-0.274137
"1328",6.63,"m2",1,-0.039977,0,-0.048288,1.722208,0,2.341749,1.722208,0,2.341749
"1329",6.64,"m1",1,0.747014,0,-0.664808,-0.29063,0,-0.328012,-0.29063,0,-0.328012
"1330",6.64,"m2",1,-0.022443,0,-0.02611,1.753315,0,2.217828,1.753315,0,2.217828
"1331",6.65,"m1",1,0.743606,0,-0.668618,-0.340812,0,-0.38099,-0.340812,0,-0.38099
"1332",6.65,"m2",1,-0.004618,0,-0.005172,1.782533,0,2.093821,1.782533,0,2.093821
"1333",6.66,"m1",1,0.73969,0,-0.672948,-0.391557,0,-0.432923,-0.391557,0,-0.432923
"1334",6.66,"m2",1,0.013481,0,0.014526,1.809901,0,1.969812,1.809901,0,1.969812
"1335",6.67,"m1",1,0.735261,0,-0.677784,-0.442931,0,-0.483665,-0.442931,0,-0.483665
"1336",6.67,"m2",1,0.031836,0,0.032985,1.835464,0,1.845882,1.835464,0,1.845882
"1337",6.68,"m1",1,0.730311,0,-0.683115,-0.494995,0,-0.533067,-0.494995,0,-0.533067
"1338",6.68,"m2",1,0.050428,0,0.050206,1.85927,0,1.722106,1.85927,0,1.722106
"1339",6.69,"m1",1,0.724833,0,-0.688925,-0.547799,0,-0.580979,-0.547799,0,-0.580979
"1340",6.69,"m2",1,0.069242,0,0.066192,1.88137,0,1.59855,1.88137,0,1.59855
"1341",6.7,"m1",1,0.718819,0,-0.695197,-0.601386,0,-0.627252,-0.601386,0,-0.627252
"1342",6.7,"m2",1,0.08826,0,0.080944,1.901825,0,1.475272,1.901825,0,1.475272
"1343",6.71,"m1",1,0.712261,0,-0.701915,-0.655792,0,-0.671737,-0.655792,0,-0.671737
"1344",6.71,"m2",1,0.107467,0,0.094467,1.920699,0,1.35232,1.920699,0,1.35232
"1345",6.72,"m1",1,0.705151,0,-0.709057,-0.711039,0,-0.714284,-0.711039,0,-0.714284
"1346",6.72,"m2",1,0.126848,0,0.106765,1.938061,0,1.229727,1.938061,0,1.229727
"1347",6.73,"m1",1,0.697479,0,-0.716605,-0.767139,0,-0.754745,-0.767139,0,-0.754745
"1348",6.73,"m2",1,0.146388,0,0.11784,1.953986,0,1.107513,1.953986,0,1.107513
"1349",6.74,"m1",1,0.689238,0,-0.724535,-0.824094,0,-0.792974,-0.824094,0,-0.792974
