"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz","ke","pe","te"
"827",4.13,"m1",1,0.560322,0,-0.828275,2.067415,0,1.361597,2.067415,0,1.361597,3.064075586317,-8.12537775,-5.061302163683
"828",4.13,"m2",1,-0.425117,0,-0.998306,1.280706,0,5.418809,1.280706,0,5.418809,15.5018494184585,-9.79338186,5.7084675584585
"829",4.14,"m1",1,0.580177,0,-0.81449,1.985524,0,1.378461,1.985524,0,1.378461,2.9212301415485,-7.9901469,-5.0689167584515
"830",4.14,"m2",1,-0.411275,0,-0.944963,1.384198,0,5.334328,1.384198,0,5.334328,15.185529657394,-9.27008703,5.915442627394
"831",4.15,"m1",1,0.599212,0,-0.800591,1.903475,0,1.389984,1.903475,0,1.389984,2.7776362979405,-7.85379771,-5.0761614120595
"832",4.15,"m2",1,-0.396554,0,-0.89252,1.47211,0,5.244344,1.47211,0,5.244344,14.835125921218,-8.7556212,6.079504721218
"833",4.16,"m1",1,0.617427,0,-0.786628,1.82155,0,1.39626,1.82155,0,1.39626,2.63379319505,-7.71682068,-5.08302748495
"834",4.16,"m2",1,-0.381093,0,-0.841017,1.546123,0,5.150276,1.546123,0,5.150276,14.4579196036525,-8.25037677,6.2075428336525
"835",4.17,"m1",1,0.634827,0,-0.772654,1.740013,0,1.397399,1.740013,0,1.397399,2.490184602685,-7.57973574,-5.089551137315
"836",4.17,"m2",1,-0.365014,0,-0.790484,1.607892,0,5.053277,1.607892,0,5.053277,14.0604625611965,-7.75464804,6.3058145211965
"837",4.18,"m1",1,0.651418,0,-0.758719,1.659106,0,1.393533,1.659106,0,1.393533,2.3472834706625,-7.44303339,-5.0957499193375
"838",4.18,"m2",1,-0.348424,0,-0.740942,1.659012,0,4.954268,1.659012,0,4.954268,13.648546115984,-7.26864102,6.379905095984
"839",4.19,"m1",1,0.667209,0,-0.744871,1.579051,0,1.384807,1.579051,0,1.384807,2.205546243925,-7.30718451,-5.101638266075
"840",4.19,"m2",1,-0.331414,0,-0.692402,1.700992,0,4.853963,1.700992,0,4.853963,13.2271652947165,-6.79246362,6.4347016747165
"841",4.2,"m1",1,0.682209,0,-0.731157,1.500048,0,1.371378,1.500048,0,1.371378,2.065410810594,-7.17265017,-5.107239359406
"842",4.2,"m2",1,-0.314061,0,-0.644873,1.735245,0,4.752896,1.735245,0,4.752896,12.8005477984205,-6.32620413,6.4743436684205
"843",4.21,"m1",1,0.696432,0,-0.717623,1.422274,0,1.353419,1.422274,0,1.353419,1.9273031603185,-7.03988163,-5.1125784696815
"844",4.21,"m2",1,-0.29643,0,-0.598358,1.763077,0,4.651453,1.763077,0,4.651453,12.372227759569,-5.86989198,6.502335779569
"845",4.22,"m1",1,0.709891,0,-0.704312,1.345884,0,1.331108,1.345884,0,1.331108,1.79162612456,-6.90930072,-5.11767459544
"846",4.22,"m2",1,-0.278574,0,-0.55286,1.785678,0,4.54989,1.785678,0,4.54989,11.945072465892,-5.4235566,6.521515865892
"847",4.23,"m1",1,0.722601,0,-0.691265,1.271012,0,1.304633,1.271012,0,1.304633,1.6587693844165,-6.78130965,-5.1225402655835
"848",4.23,"m2",1,-0.260532,0,-0.508376,1.804122,0,4.448359,1.804122,0,4.448359,11.5213769918825,-4.98716856,6.5342084318825
"849",4.24,"m1",1,0.734579,0,-0.678523,1.19777,0,1.274186,1.19777,0,1.274186,1.529101467748,-6.65631063,-5.127209162252
"850",4.24,"m2",1,-0.242339,0,-0.464907,1.819365,0,4.346926,1.819365,0,4.346926,11.1029273263505,-4.56073767,6.5421896563505
"851",4.25,"m1",1,0.745841,0,-0.666124,1.126245,0,1.239966,1.126245,0,1.239966,1.4029717405905,-6.53467644,-5.1317046994095
"852",4.25,"m2",1,-0.224016,0,-0.422451,1.832254,0,4.245588,1.832254,0,4.245588,10.69108609313,-4.14424431,6.54684178313
"853",4.26,"m1",1,0.756406,0,-0.654102,1.056508,0,1.202171,1.056508,0,1.202171,1.2807121336525,-6.41674062,-5.1360284863475
"854",4.26,"m2",1,-0.205581,0,-0.381008,1.843522,0,4.144289,1.843522,0,4.144289,10.2868523400025,-3.73768848,6.5491638600025
"855",4.27,"m1",1,0.766292,0,-0.642492,0.988606,0,1.161003,0.988606,0,1.161003,1.1626348946225,-6.30284652,-5.1402116253775
"856",4.27,"m2",1,-0.187043,0,-0.340579,1.853803,0,4.042933,1.853803,0,4.042933,9.890946402649,-3.34107999,6.549866412649
"857",4.28,"m1",1,0.775518,0,-0.631325,0.922568,0,1.116663,0.922568,0,1.116663,1.0490339850965,-6.19329825,-5.1442642649035
"858",4.28,"m2",1,-0.168407,0,-0.301165,1.86363,0,3.941396,1.86363,0,3.941396,9.503859602858,-2.95442865,6.549430952858
"859",4.29,"m1",1,0.784102,0,-0.620632,0.858402,0,1.069351,0.858402,0,1.069351,0.9401827774025,-6.08839992,-5.1482171425975
"860",4.29,"m2",1,-0.149672,0,-0.262769,1.873447,0,3.839533,1.873447,0,3.839533,9.125908659949,-2.57776389,6.548144769949
"861",4.3,"m1",1,0.792063,0,-0.610439,0.796102,0,1.019266,0.796102,0,1.019266,0.83634078658,-5.98840659,-5.15206580342
"862",4.3,"m2",1,-0.130836,0,-0.225397,1.883616,0,3.737191,1.883616,0,3.737191,8.7573029029685,-2.21114457,6.5461583329685
"863",4.31,"m1",1,0.79942,0,-0.600773,0.735641,0,0.966602,0.735641,0,0.966602,0.7377435536425,-5.89358313,-5.1558395763575
"864",4.31,"m2",1,-0.111892,0,-0.189055,1.894419,0,3.63421,1.894419,0,3.63421,8.3981528358305,-1.85462955,6.5435232858305
"865",4.32,"m1",1,0.806189,0,-0.591658,0.67698,0,0.911554,0.67698,0,0.911554,0.644616307658,-5.80416498,-5.159548672342
"866",4.32,"m2",1,-0.092831,0,-0.153751,1.906072,0,3.530434,1.906072,0,3.530434,8.04853734877,-1.50829731,6.54024003877
"867",4.33,"m1",1,0.81239,0,-0.583114,0.620061,0,0.854309,0.620061,0,0.854309,0.557159755601,-5.72034834,-5.163188584399
"868",4.33,"m2",1,-0.073644,0,-0.119494,1.918727,0,3.425712,1.918727,0,3.425712,7.7085080037365,-1.17223614,6.5362718637365
"869",4.34,"m1",1,0.818038,0,-0.575164,0.564816,0,0.795052,0.564816,0,0.795052,0.47556239828,-5.64235884,-5.16679644172
"870",4.34,"m2",1,-0.054319,0,-0.086295,1.932484,0,3.319903,1.932484,0,3.319903,7.3781251698325,-0.84655395,6.5315712198325
"871",4.35,"m1",1,0.82315,0,-0.567824,0.511161,0,0.733964,0.511161,0,0.733964,0.3999943606085,-5.57035344,-5.1703590793915
"872",4.35,"m2",1,-0.034845,0,-0.054166,1.94739,0,3.212879,1.94739,0,3.212879,7.0574596403705,-0.53136846,6.5260911803705
"873",4.36,"m1",1,0.82774,0,-0.561112,0.459004,0,0.67122,0.459004,0,0.67122,0.330610480208,-5.50450872,-5.173898239792
"874",4.36,"m2",1,-0.015211,0,-0.023121,1.963453,0,3.104527,1.963453,0,3.104527,6.746617788469,-0.22681701,6.519800778469
"875",4.37,"m1",1,0.831822,0,-0.555042,0.408239,0,0.606994,0.408239,0,0.606994,0.2675503985785,-5.44496202,-5.1774116214215
"876",4.37,"m2",1,0.004596,0,0.006827,1.980646,0,2.994749,1.980646,0,2.994749,6.4457400751585,0.06697287,6.5127129451585
"877",4.38,"m1",1,0.83541,0,-0.549628,0.358753,0,0.541451,0.358753,0,0.541451,0.210936450205,-5.39185068,-5.180914229795
"878",4.38,"m2",1,0.024585,0,0.035661,1.99891,0,2.883466,1.99891,0,2.883466,6.155008680628,0.34983441,6.504843090628
"879",4.39,"m1",1,0.838514,0,-0.54488,0.310423,0,0.474757,0.310423,0,0.474757,0.160878323989,-5.3452728,-5.184394476011
"880",4.39,"m2",1,0.044767,0,0.063368,2.018161,0,2.770613,2.018161,0,2.770613,5.874635108845,0.62164008,6.496275188845
"881",4.4,"m1",1,0.841145,0,-0.540809,0.26312,0,0.40707,0.26312,0,0.40707,0.11746905965,-5.30533629,-5.18786723035
"882",4.4,"m2",1,0.06515,0,0.089929,2.038298,0,2.656146,2.038298,0,2.656146,5.60488515506,0.88220349,6.48708864506
"883",4.41,"m1",1,0.843312,0,-0.537424,0.216707,0,0.338548,0.216707,0,0.338548,0.0807883360765,-5.27212944,-5.1913411039235
"884",4.41,"m2",1,0.085742,0,0.115329,2.059202,0,2.540034,2.059202,0,2.540034,5.34604279898,1.13137749,6.47742028898
"885",4.42,"m1",1,0.845023,0,-0.53473,0.171043,0,0.269344,0.171043,0,0.269344,0.0509009490925,-5.2457013,-5.1948003509075
"886",4.42,"m2",1,0.106549,0,0.139552,2.080746,0,2.422263,2.080746,0,2.422263,5.0984309788425,1.36900512,6.4674360988425
"887",4.43,"m1",1,0.846283,0,-0.532734,0.125983,0,0.199609,0.125983,0,0.199609,0.027857734585,-5.22612054,-5.198262805415
"888",4.43,"m2",1,0.127577,0,0.16258,2.102794,0,2.302832,2.102794,0,2.302832,4.86238891333,1.5949098,6.45729871333
"889",4.44,"m1",1,0.847096,0,-0.531439,0.081378,0,0.129493,0.081378,0,0.129493,0.0116954079665,-5.21341659,-5.2017211820335
"890",4.44,"m2",1,0.148829,0,0.184398,2.125208,0,2.181754,2.125208,0,2.181754,4.63827977989,1.80894438,6.44722415989
"891",4.45,"m1",1,0.847467,0,-0.530848,0.037076,0,0.059144,0.037076,0,0.059144,0.002436321256,-5.20761888,-5.205182558744
"892",4.45,"m2",1,0.170308,0,0.204988,2.147849,0,2.059052,2.147849,0,2.059052,4.4264752327525,2.01093228,6.4374075127525
"893",4.46,"m1",1,0.847396,0,-0.530961,-0.007075,0,-0.011292,-0.007075,0,-0.011292,8.87824445e-05,-5.20872741,-5.2086386275555
"894",4.46,"m2",1,0.192013,0,0.224336,2.17058,0,1.934756,2.17058,0,1.934756,4.227349157968,2.20073616,6.428085317968
"895",4.47,"m1",1,0.846884,0,-0.531778,-0.051227,0,-0.081668,-0.051227,0,-0.081668,0.0046469338765,-5.21674218,-5.2120952461235
"896",4.47,"m2",1,0.213946,0,0.242425,2.193268,0,1.808904,2.193268,0,1.808904,4.04127910052,2.37818925,6.41946835052
"897",4.48,"m1",1,0.845929,0,-0.533296,-0.095532,0,-0.151837,-0.095532,0,-0.151837,0.0160904187965,-5.23163376,-5.2155433412035
"898",4.48,"m2",1,0.236104,0,0.25924,2.215786,0,1.681538,2.215786,0,1.681538,3.86863882162,2.5431444,6.41178322162
"899",4.49,"m1",1,0.844527,0,-0.535512,-0.140141,0,-0.221651,-0.140141,0,-0.221651,0.034384332841,-5.25337272,-5.218988387159
"900",4.49,"m2",1,0.258484,0,0.274767,2.238016,0,1.552703,2.238016,0,1.552703,3.7098011112325,2.69546427,6.4052653812325
"901",4.5,"m1",1,0.842675,0,-0.538422,-0.185201,0,-0.29096,-0.185201,0,-0.29096,0.0594785660005,-5.28191982,-5.2224412539995
"902",4.5,"m2",1,0.281083,0,0.288992,2.259846,0,1.42244,2.259846,0,1.42244,3.565119748658,2.83501152,6.400131268658
"903",4.51,"m1",1,0.840367,0,-0.542018,-0.230856,0,-0.359613,-0.230856,0,-0.359613,0.0913080012525,-5.31719658,-5.2258885787475
"904",4.51,"m2",1,0.303894,0,0.3019,2.281173,0,1.290791,2.281173,0,1.290791,3.434945830805,2.961639,6.396584830805
"905",4.52,"m1",1,0.837594,0,-0.546293,-0.277245,0,-0.427457,-0.277245,0,-0.427457,0.129792138437,-5.35913433,-5.229342191563
"906",4.52,"m2",1,0.326913,0,0.313478,2.301904,0,1.157789,2.301904,0,1.157789,3.3196186968685,3.07521918,6.3948378768685
"907",4.53,"m1",1,0.834349,0,-0.551236,-0.324502,0,-0.494336,-0.324502,0,-0.494336,0.17483481445,-5.40762516,-5.23279034555
"908",4.53,"m2",1,0.350133,0,0.323712,2.321953,0,1.023461,2.321953,0,1.023461,3.219469076365,3.17561472,6.395083796365
"909",4.54,"m1",1,0.830622,0,-0.556837,-0.372752,0,-0.56009,-0.372752,0,-0.56009,0.226322430802,-5.46257097,-5.236248539198
"910",4.54,"m2",1,0.373545,0,0.33259,2.341244,0,0.887824,2.341244,0,0.887824,3.134827461256,3.2627079,6.397535361256
"911",4.55,"m1",1,0.826401,0,-0.563083,-0.422114,0,-0.624556,-0.422114,0,-0.624556,0.284125213066,-5.52384423,-5.239719016934
"912",4.55,"m2",1,0.397142,0,0.340099,2.359704,0,0.750882,2.359704,0,0.750882,3.06601337277,3.33637119,6.40238456277
"913",4.56,"m1",1,0.821674,0,-0.569958,-0.472699,0,-0.687568,-0.472699,0,-0.687568,0.3480970496125,-5.59128798,-5.2431909303875
"914",4.56,"m2",1,0.420915,0,0.346225,2.377271,0,0.612623,2.377271,0,0.612623,3.013362173785,3.39646725,6.409829423785
"915",4.57,"m1",1,0.816428,0,-0.577448,-0.524605,0,-0.748955,-0.524605,0,-0.748955,0.418071999025,-5.66476488,-5.246692880975
"916",4.57,"m2",1,0.444854,0,0.350956,2.393881,0,0.47302,2.393881,0,0.47302,2.9772070812805,3.44287836,6.4200854412805
"917",4.58,"m1",1,0.810648,0,-0.585533,-0.577921,0,-0.808545,-0.577921,0,-0.808545,0.493868849633,-5.74407873,-5.250209880367
"918",4.58,"m2",1,0.468949,0,0.354276,2.409476,0,0.332028,2.409476,0,0.332028,2.95790859368,3.47544756,6.43335615368
"919",4.59,"m1",1,0.804321,0,-0.594195,-0.632725,0,-0.866158,-0.632725,0,-0.866158,0.5752853032945,-5.82905295,-5.2537676467055
"920",4.59,"m2",1,0.493189,0,0.356172,2.423996,0,0.189577,2.423996,0,0.189577,2.9558480234725,3.49404732,6.4498953434725
"921",4.6,"m1",1,0.79743,0,-0.603411,-0.689079,0,-0.921616,-0.689079,0,-0.921616,0.6621029598485,-5.91946191,-5.2573589501515
"922",4.6,"m2",1,0.517562,0,0.356627,2.437375,0,0.04558,2.437375,0,0.04558,2.9714372135125,3.49851087,6.4699480835125
"923",4.61,"m1",1,0.78996,0,-0.613158,-0.747032,0,-0.974733,-0.747032,0,-0.974733,0.7540806151565,-6.01507998,-5.2609993648435
"924",4.61,"m2",1,0.542058,0,0.355627,2.449545,0,-0.100077,2.449545,0,-0.100077,3.005143056477,3.48870087,6.493843926477
"925",4.62,"m1",1,0.781894,0,-0.623412,-0.806618,0,-1.025325,-0.806618,0,-1.025325,0.8509619767745,-6.11567172,-5.2647097432255
"926",4.62,"m2",1,0.566662,0,0.353151,2.460423,0,-0.247532,2.460423,0,-0.247532,3.0574767149765,3.46441131,6.5218880249765
"927",4.63,"m1",1,0.773215,0,-0.634144,-0.867855,0,-1.073201,-0.867855,0,-1.073201,0.952466343713,-6.22095264,-5.268486296287
"928",4.63,"m2",1,0.591361,0,0.349182,2.469913,0,-0.396948,2.469913,0,-0.396948,3.1290189711365,3.42547542,6.5544943911365
"929",4.64,"m1",1,0.763908,0,-0.645325,-0.930745,0,-1.118174,-0.930745,0,-1.118174,1.0582996746505,-6.33063825,-5.2723385753495
"930",4.64,"m2",1,0.61614,0,0.343697,2.477901,0,-0.548516,2.477901,0,-0.548516,3.2204315840285,3.37166757,6.5920991540285
"931",4.65,"m1",1,0.753955,0,-0.656926,-0.995269,0,-1.160054,-0.995269,0,-1.160054,1.1681428326385,-6.44444406,-5.2763012273615
"932",4.65,"m2",1,0.640983,0,0.336672,2.48425,0,-0.702452,2.48425,0,-0.702452,3.332468437402,3.30275232,6.635220757402
"933",4.66,"m1",1,0.743341,0,-0.668912,-1.061392,0,-1.198652,-1.061392,0,-1.198652,1.281659797384,-6.56202672,-5.280366922616
"934",4.66,"m2",1,0.665871,0,0.328082,2.488792,0,-0.859,2.488792,0,-0.859,3.465983309632,3.21848442,6.684467729632
"935",4.67,"m1",1,0.732051,0,-0.68125,-1.129059,0,-1.233781,-1.129059,0,-1.233781,1.398494890721,-6.6830625,-5.284567609279
"936",4.67,"m2",1,0.690784,0,0.317898,2.491325,0,-1.018428,2.491325,0,-1.018428,3.6219479234045,3.11857938,6.7405273034045
"937",4.68,"m1",1,0.720069,0,-0.693903,-1.198195,0,-1.265257,-1.198195,0,-1.265257,1.518273267037,-6.80718843,-5.288915162963
"938",4.68,"m2",1,0.7157,0,0.306088,2.491606,0,-1.181027,2.491606,0,-1.181027,3.8014626169825,3.00272328,6.8041858969825
"939",4.69,"m1",1,0.707382,0,-0.706832,-1.268705,0,-1.292902,-1.268705,0,-1.292902,1.6406039793145,-6.93402192,-5.2934179406855
"940",4.69,"m2",1,0.740593,0,0.292617,2.489347,0,-1.347114,2.489347,0,-1.347114,4.0057823077025,2.87057277,6.8763550777025
"941",4.7,"m1",1,0.693977,0,-0.719997,-1.340472,0,-1.316543,-1.340472,0,-1.316543,1.7650753268165,-7.06317057,-5.2980952431835
"942",4.7,"m2",1,0.765435,0,0.277446,2.484203,0,-1.51702,2.484203,0,-1.51702,4.2363071128045,2.72174526,6.9580523728045
"943",4.71,"m1",1,0.679843,0,-0.733357,-1.413362,0,-1.336016,-1.413362,0,-1.336016,1.89126544765,-7.19423217,-5.30296672235
"944",4.71,"m2",1,0.790193,0,0.260535,2.475768,0,-1.691092,2.475768,0,-1.691092,4.494609671144,2.55584835,7.050458021144
"945",4.72,"m1",1,0.664971,0,-0.746869,-1.487217,0,-1.351165,-1.487217,0,-1.351165,2.018730631157,-7.32678489,-5.308054258843
"946",4.72,"m2",1,0.814829,0,0.241839,2.463567,0,-1.869688,2.463567,0,-1.869688,4.7824477904165,2.37244059,7.1548883804165
"947",4.73,"m1",1,0.649353,0,-0.760488,-1.56186,0,-1.361847,-1.56186,0,-1.361847,2.1470169555045,-7.46038728,-5.3133703244955
"948",4.73,"m2",1,0.839299,0,0.221307,2.447049,0,-2.053166,2.447049,0,-2.053166,5.1017697159785,2.17102167,7.2727913859785
"949",4.74,"m1",1,0.632982,0,-0.774167,-1.637095,0,-1.367932,-1.637095,0,-1.367932,2.2756589978245,-7.59457827,-5.3189192721755
"950",4.74,"m2",1,0.863555,0,0.198888,2.425578,0,-2.241879,2.425578,0,-2.241879,5.4547250423625,1.95109128,7.4058163223625
"951",4.75,"m1",1,0.615855,0,-0.78786,-1.712705,0,-1.369303,-1.712705,0,-1.369303,2.404174561417,-7.7289066,-5.324732038583
"952",4.75,"m2",1,0.887539,0,0.174526,2.398424,0,-2.436165,2.398424,0,-2.436165,5.8436687955005,1.71210006,7.5557688555005
"953",4.76,"m1",1,0.59797,0,-0.801519,-1.788458,0,-1.365864,-1.788458,0,-1.365864,2.53208324213,-7.86290139,-5.33081814787
"954",4.76,"m2",1,0.911187,0,0.148163,2.364761,0,-2.636334,2.364761,0,-2.636334,6.2711757733385,1.45347903,7.7246548033385
"955",4.77,"m1",1,0.579329,0,-0.815094,-1.864103,0,-1.357534,-1.864103,0,-1.357534,2.6588892778825,-7.99607214,-5.3371828621175
"956",4.77,"m2",1,0.934423,0,0.119737,2.323653,0,-2.842654,2.323653,0,-2.842654,6.7400225140625,1.17461997,7.9146424840625
"957",4.78,"m1",1,0.559935,0,-0.828536,-1.939374,0,-1.344256,-1.939374,0,-1.344256,2.784097852706,-8.12793816,-5.343840307294
"958",4.78,"m2",1,0.957164,0,0.089183,2.274057,0,-3.055336,2.274057,0,-3.055336,7.2532066560725,0.87488523,8.1280918860725
"959",4.79,"m1",1,0.539795,0,-0.841796,-2.013992,0,-1.325992,-2.013992,0,-1.325992,2.907209280064,-8.25801876,-5.350809479936
"960",4.79,"m2",1,0.979312,0,0.056438,2.214811,0,-3.274517,2.214811,0,-3.274517,7.813924674505,0.55365678,8.367581454505
"961",4.8,"m1",1,0.518919,0,-0.854824,-2.087664,0,-1.30273,-2.087664,0,-1.30273,3.027723214898,-8.38582344,-5.358100225102
"962",4.8,"m2",1,1.000758,0,0.021436,2.144636,0,-3.500235,2.144636,0,-3.500235,8.4255543138605,0.21028716,8.6358414738605
"963",4.81,"m1",1,0.497318,0,-0.867568,-2.16009,0,-1.274484,-2.16009,0,-1.274484,3.145149137178,-8.51084208,-5.365692942822
"964",4.81,"m2",1,1.02138,0,-0.015888,2.062136,0,-3.732409,2.062136,0,-3.732409,9.0916409128885,-0.15586128,8.9357796328885
"965",4.82,"m1",1,0.475008,0,-0.879981,-2.23096,0,-1.241292,-2.23096,0,-1.241292,3.258994175432,-8.63261361,-5.373619434568
"966",4.82,"m2",1,1.041038,0,-0.055597,1.965802,0,-3.970814,1.965802,0,-3.970814,9.8158706629,-0.54540657,9.2704640929
"967",4.83,"m1",1,0.452008,0,-0.892014,-2.299962,0,-1.203222,-2.299962,0,-1.203222,3.368784191364,-8.75065734,-5.381873148636
"968",4.83,"m2",1,1.059578,0,-0.097747,1.854015,0,-4.215052,1.854015,0,-4.215052,10.6020174914645,-0.95889807,9.6431194214645
"969",4.84,"m1",1,0.428341,0,-0.903617,-2.366778,0,-1.160367,-2.366778,0,-1.160367,3.4740448379865,-8.86448277,-5.3904379320135
"970",4.84,"m2",1,1.076829,0,-0.142392,1.725062,0,-4.464522,1.725062,0,-4.464522,11.453897796164,-1.39686552,10.057032276164
"971",4.85,"m1",1,0.40403,0,-0.914746,-2.431094,0,-1.112853,-2.431094,0,-1.112853,3.5743299182225,-8.97365826,-5.3993283417775
"972",4.85,"m2",1,1.0926,0,-0.189576,1.577152,0,-4.718394,1.577152,0,-4.718394,12.37532518517,-1.85974056,10.51558462517
"973",4.86,"m1",1,0.379104,0,-0.925354,-2.492596,0,-1.060831,-2.492596,0,-1.060831,3.6691986148885,-9.07772274,-5.4085241251115
"974",4.86,"m2",1,1.106684,0,-0.239332,1.408436,0,-4.975573,1.408436,0,-4.975573,13.3700093222125,-2.34784692,11.0221624022125
"975",4.87,"m1",1,0.353594,0,-0.935399,-2.550979,0,-1.004484,-2.550979,0,-1.004484,3.7582409823485,-9.17626419,-5.4180232076515
"976",4.87,"m2",1,1.118855,0,-0.291679,1.217041,0,-5.23467,1.217041,0,-5.23467,14.4414794022905,-2.86137099,11.5801084122905
"977",4.88,"m1",1,0.327535,0,-0.944839,-2.605946,0,-0.944021,-2.605946,0,-0.944021,3.8410651016785,-9.26887059,-5.4278054883215
"978",4.88,"m2",1,1.128866,0,-0.346618,1.001103,0,-5.493975,1.001103,0,-5.493975,15.592984258617,-3.40032258,12.192661678617
"979",4.89,"m1",1,0.300962,0,-0.953636,-2.657212,0,-0.87968,-2.657212,0,-0.87968,3.917306257672,-9.35516916,-5.437862902328
"980",4.89,"m2",1,1.136454,0,-0.404133,0.758812,0,-5.75143,0.758812,0,-5.75143,16.827371348122,-3.96454473,12.862826618122
"981",4.9,"m1",1,0.273917,0,-0.961753,-2.704507,0,-0.811723,-2.704507,0,-0.811723,3.986626170889,-9.43479693,-5.448170759111
"982",4.9,"m2",1,1.141339,0,-0.464179,0.488466,0,-6.004608,0.488466,0,-6.004608,18.14695813341,-4.55359599,13.59336214341
"983",4.91,"m1",1,0.246442,0,-0.969158,-2.747578,0,-0.740442,-2.747578,0,-0.740442,4.048719610724,-9.50743998,-5.458720369276
"984",4.91,"m2",1,1.143224,0,-0.526686,0.188531,0,-6.250695,0.188531,0,-6.250695,19.553365960493,-5.16678966,14.386576300493
"985",4.92,"m1",1,0.21858,0,-0.975819,-2.786194,0,-0.666146,-2.786194,0,-0.666146,4.103313749476,-9.57278439,-5.469470640524
"986",4.92,"m2",1,1.141801,0,-0.591551,-0.14229,0,-6.486492,-0.14229,0,-6.486492,21.047412455082,-5.80311531,15.244297145082
"987",4.93,"m1",1,0.190378,0,-0.981711,-2.820145,0,-0.589171,-2.820145,0,-0.589171,4.150170144133,-9.63058491,-5.480414765867
"988",4.93,"m2",1,1.136751,0,-0.658635,-0.504985,0,-6.70841,-0.504985,0,-6.70841,22.6288872891625,-6.46120935,16.1676779391625
"989",4.94,"m1",1,0.161886,0,-0.98681,-2.849248,0,-0.509869,-2.849248,0,-0.509869,4.1890902813325,-9.6806061,-5.4915158186675
"990",4.94,"m2",1,1.12775,0,-0.72776,-0.900151,0,-6.912495,-0.900151,0,-6.912495,24.296429473913,-7.1393256,17.157103873913
"991",4.95,"m1",1,0.133152,0,-0.991096,-2.873345,0,-0.428608,-2.873345,0,-0.428608,4.2199081533445,-9.72265176,-5.5027436066555
"992",4.95,"m2",1,1.114471,0,-0.798704,-1.327912,0,-7.094459,-1.327912,0,-7.094459,26.0473493912125,-7.83528624,18.2120631512125
"993",4.96,"m1",1,0.104229,0,-0.994553,-2.892307,0,-0.345771,-2.892307,0,-0.345771,4.242498683345,-9.75656493,-5.514066246655
"994",4.96,"m2",1,1.096592,0,-0.871202,-1.787835,0,-7.249728,-1.787835,0,-7.249728,27.8774550306045,-8.54649162,19.3309634106045
"995",4.97,"m1",1,0.075169,0,-0.997171,-2.906035,0,-0.261752,-2.906035,0,-0.261752,4.2567767653645,-9.78224751,-5.5254707446355
"996",4.97,"m2",1,1.073804,0,-0.944937,-2.27885,0,-7.373511,-2.27885,0,-7.373511,29.7809108948105,-9.26983197,20.5110789248105
"997",4.98,"m1",1,0.046024,0,-0.99894,-2.914462,0,-0.17695,-2.914462,0,-0.17695,4.262700025972,-9.7996014,-5.536901374028
"998",4.98,"m2",1,1.045812,0,-1.019546,-2.79918,0,-7.460887,-2.79918,0,-7.460887,31.7501217495845,-10.00174626,21.7483754895845
"999",4.99,"m1",1,0.016849,0,-0.999858,-2.917551,0,-0.091773,-2.917551,0,-0.091773,4.260263060565,-9.80860698,-5.548343919435
"1000",4.99,"m2",1,1.012349,0,-1.094615,-3.346273,0,-7.506912,-3.346273,0,-7.506912,33.7756353831365,-10.73817315,23.0374622331365
"1001",5,"m1",1,-0.012304,0,-0.999924,-2.915296,0,-0.006625,-2.915296,0,-0.006625,4.2494973291205,-9.80925444,-5.5597571108795
"1002",5,"m2",1,0.973182,0,-1.169682,-3.916761,0,-7.506741,-3.916761,0,-7.506741,35.846088586101,-11.47458042,24.371508166101
"1003",5.01,"m1",1,-0.041381,0,-0.999143,-2.907724,0,0.078088,-2.907724,0,0.078088,4.23047829796,-9.80159283,-5.57111453204
"1004",5.01,"m2",1,0.928117,0,-1.24424,-4.506433,0,-7.455768,-4.506433,0,-7.455768,37.9482074266565,-12.2059944,25.7422130266565
"1005",5.02,"m1",1,-0.07033,0,-0.997524,-2.894894,0,0.161967,-2.894894,0,0.161967,4.2033222901625,-9.78571044,-5.5823881498375
"1006",5.02,"m2",1,0.877015,0,-1.317738,-5.110235,0,-7.349775,-5.110235,0,-7.349775,40.066847152925,-12.92700978,27.139837372925
"1007",5.03,"m1",1,-0.099099,0,-0.995078,-2.876893,0,0.244621,-2.876893,0,0.244621,4.168176383545,-9.76171518,-5.593538796455
"1008",5.03,"m2",1,0.819792,0,-1.389588,-5.722299,0,-7.185096,-5.722299,0,-7.185096,42.1851551873085,-13.63185828,28.5532969073085
"1009",5.04,"m1",1,-0.127638,0,-0.991821,-2.853838,0,0.325669,-2.853838,0,0.325669,4.1252258139025,-9.72976401,-5.6045381960975
"1010",5.04,"m2",1,0.756432,0,-1.459176,-6.336004,0,-6.958766,-6.336004,0,-6.958766,44.284685465386,-14.31451656,29.970168905386
"1011",5.05,"m1",1,-0.155896,0,-0.987773,-2.825875,0,0.404746,-2.825875,0,0.404746,4.0746944200705,-9.69005313,-5.6153587099295
"1012",5.05,"m2",1,0.686991,0,-1.525863,-6.944069,0,-6.668685,-6.944069,0,-6.668685,46.345726952993,-14.96871603,31.377010922993
"1013",5.06,"m1",1,-0.183828,0,-0.982958,-2.793174,0,0.481501,-2.793174,0,0.481501,4.0168321036385,-9.64281798,-5.6259858763615
"1014",5.06,"m2",1,0.611604,0,-1.589,-7.538681,0,-6.313748,-7.538681,0,-6.313748,48.3475625136325,-15.58809,32.7594725136325
