1.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
1.000000, -0.000245, 0.000000
-0.000003, -0.024525, 0.000000
0.999999, -0.001471, 0.000000
-0.000105, -0.122625, 0.000000
0.999993, -0.003679, 0.000000
-0.000568, -0.220723, 0.000000
0.999976, -0.006867, 0.000000
-0.001681, -0.318816, 0.000000
0.999939, -0.011036, 0.000000
-0.003732, -0.416893, 0.000000
0.999869, -0.016185, 0.000000
-0.007009, -0.514940, 0.000000
0.999751, -0.022315, 0.000000
-0.011801, -0.612933, 0.000000
0.999567, -0.029423, 0.000000
-0.018395, -0.710839, 0.000000
0.999296, -0.037509, 0.000000
-0.027076, -0.808613, 0.000000
0.998915, -0.046571, 0.000000
-0.038131, -0.906198, 0.000000
0.998397, -0.056606, 0.000000
-0.051840, -1.003520, 0.000000
0.997712, -0.067611, 0.000000
-0.068483, -1.100492, 0.000000
0.996828, -0.079581, 0.000000
-0.088336, -1.197007, 0.000000
0.995712, -0.092511, 0.000000
-0.111669, -1.292940, 0.000000
0.994324, -0.106392, 0.000000
-0.138744, -1.388143, 0.000000
0.992626, -0.121217, 0.000000
-0.169817, -1.482448, 0.000000
0.990575, -0.136973, 0.000000
-0.205133, -1.575665, 0.000000
0.988125, -0.153649, 0.000000
-0.244926, -1.667577, 0.000000
0.985231, -0.171228, 0.000000
-0.289414, -1.757945, 0.000000
0.981843, -0.189693, 0.000000
-0.338799, -1.846504, 0.000000
0.977911, -0.209023, 0.000000
-0.393266, -1.932962, 0.000000
0.973381, -0.229193, 0.000000
-0.452974, -2.017003, 0.000000
0.968200, -0.250176, 0.000000
-0.518059, -2.098286, 0.000000
0.962314, -0.271940, 0.000000
-0.588629, -2.176443, 0.000000
0.955666, -0.294451, 0.000000
-0.664760, -2.251086, 0.000000
0.948202, -0.317669, 0.000000
-0.746493, -2.321804, 0.000000
0.939863, -0.341551, 0.000000
-0.833831, -2.388165, 0.000000
0.930596, -0.366048, 0.000000
-0.926735, -2.449721, 0.000000
0.920345, -0.391108, 0.000000
-1.025123, -2.506010, 0.000000
0.909056, -0.416674, 0.000000
-1.128863, -2.556560, 0.000000
0.896678, -0.442683, 0.000000
-1.237775, -2.600891, 0.000000
0.883162, -0.469068, 0.000000
-1.351624, -2.638523, 0.000000
0.868461, -0.495758, 0.000000
-1.470122, -2.668979, 0.000000
0.852532, -0.522676, 0.000000
-1.592924, -2.691791, 0.000000
0.835335, -0.549741, 0.000000
-1.719627, -2.706507, 0.000000
0.816838, -0.576868, 0.000000
-1.849773, -2.712695, 0.000000
0.797009, -0.603967, 0.000000
-1.982845, -2.709954, 0.000000
0.775826, -0.630946, 0.000000
-2.118273, -2.697917, 0.000000
0.753272, -0.657709, 0.000000
-2.255431, -2.676259, 0.000000
0.729336, -0.684156, 0.000000
-2.393646, -2.644706, 0.000000
0.704014, -0.710186, 0.000000
-2.532199, -2.603038, 0.000000
0.677310, -0.735697, 0.000000
-2.670331, -2.551098, 0.000000
0.649238, -0.760585, 0.000000
-2.807247, -2.488800, 0.000000
0.619817, -0.784747, 0.000000
-2.942128, -2.416128, 0.000000
0.589075, -0.808078, 0.000000
-3.074133, -2.333147, 0.000000
0.557051, -0.830478, 0.000000
-3.202413, -2.240002, 0.000000
0.523790, -0.851847, 0.000000
-3.326115, -2.136924, 0.000000
0.489346, -0.872090, 0.000000
-3.444396, -2.024228, 0.000000
0.453782, -0.891113, 0.000000
-3.556432, -1.902317, 0.000000
0.417167, -0.908830, 0.000000
-3.661428, -1.771677, 0.000000
0.379581, -0.925158, 0.000000
-3.758624, -1.632878, 0.000000
0.341108, -0.940024, 0.000000
-3.847314, -1.486566, 0.000000
0.301840, -0.953359, 0.000000
-3.926847, -1.333463, 0.000000
0.261873, -0.965102, 0.000000
-3.996638, -1.174356, 0.000000
0.221311, -0.975203, 0.000000
-4.056179, -1.010090, 0.000000
0.180261, -0.983619, 0.000000
-4.105042, -0.841563, 0.000000
0.138832, -0.990316, 0.000000
-4.142887, -0.669711, 0.000000
0.097137, -0.995271, 0.000000
-4.169463, -0.495504, 0.000000
0.055291, -0.998470, 0.000000
-4.184618, -0.319929, 0.000000
0.013408, -0.999910, 0.000000
-4.188293, -0.143984, 0.000000
-0.028397, -0.999597, 0.000000
-4.180526, 0.031338, 0.000000
-0.070011, -0.997546, 0.000000
-4.161449, 0.205054, 0.000000
-0.111324, -0.993784, 0.000000
-4.131287, 0.376206, 0.000000
-0.152228, -0.988345, 0.000000
-4.090353, 0.543870, 0.000000
-0.192618, -0.981274, 0.000000
-4.039043, 0.707166, 0.000000
-0.232397, -0.972621, 0.000000
-3.977827, 0.865264, 0.000000
-0.271469, -0.962447, 0.000000
-3.907247, 1.017394, 0.000000
-0.309748, -0.950819, 0.000000
-3.827904, 1.162851, 0.000000
-0.347153, -0.937809, 0.000000
-3.740450, 1.301000, 0.000000
-0.383608, -0.923496, 0.000000
-3.645584, 1.431281, 0.000000
-0.419049, -0.907964, 0.000000
-3.544034, 1.553211, 0.000000
-0.453414, -0.891300, 0.000000
-3.436556, 1.666386, 0.000000
-0.486653, -0.873595, 0.000000
-3.323920, 1.770479, 0.000000
-0.518723, -0.854943, 0.000000
-3.206903, 1.865243, 0.000000
-0.549585, -0.835438, 0.000000
-3.086280, 1.950506, 0.000000
-0.579213, -0.815176, 0.000000
-2.962815, 2.026169, 0.000000
-0.607586, -0.794254, 0.000000
-2.837256, 2.092203, 0.000000
-0.634689, -0.772767, 0.000000
-2.710327, 2.148645, 0.000000
-0.660517, -0.750812, 0.000000
-2.582724, 2.195593, 0.000000
-0.685068, -0.728480, 0.000000
-2.455105, 2.233198, 0.000000
-0.708348, -0.705863, 0.000000
-2.328093, 2.261665, 0.000000
-0.730371, -0.683050, 0.000000
-2.202266, 2.281239, 0.000000
-0.751153, -0.660128, 0.000000
-2.078160, 2.292206, 0.000000
-0.770715, -0.637180, 0.000000
-1.956261, 2.294884, 0.000000
-0.789085, -0.614283, 0.000000
-1.837011, 2.289618, 0.000000
-0.806293, -0.591516, 0.000000
-1.720801, 2.276772, 0.000000
-0.822373, -0.568948, 0.000000
-1.607974, 2.256730, 0.000000
-0.837362, -0.546650, 0.000000
-1.498826, 2.229884, 0.000000
-0.851298, -0.524683, 0.000000
-1.393607, 2.196635, 0.000000
-0.864223, -0.503109, 0.000000
-1.292519, 2.157383, 0.000000
-0.876180, -0.481984, 0.000000
-1.195723, 2.112530, 0.000000
-0.887213, -0.461359, 0.000000
-1.103338, 2.062472, 0.000000
-0.897368, -0.441283, 0.000000
-1.015443, 2.007594, 0.000000
-0.906689, -0.421801, 0.000000
-0.932080, 1.948275, 0.000000
-0.915221, -0.402952, 0.000000
-0.853258, 1.884879, 0.000000
-0.923011, -0.384774, 0.000000
-0.778951, 1.817755, 0.000000
-0.930102, -0.367302, 0.000000
-0.709107, 1.747237, 0.000000
-0.936538, -0.350566, 0.000000
-0.643644, 1.673641, 0.000000
-0.942363, -0.334593, 0.000000
-0.582458, 1.597266, 0.000000
-0.947617, -0.319409, 0.000000
-0.525419, 1.518392, 0.000000
-0.952341, -0.305036, 0.000000
-0.472380, 1.437280, 0.000000
-0.956573, -0.291494, 0.000000
-0.423176, 1.354174, 0.000000
-0.960349, -0.278801, 0.000000
-0.377624, 1.269298, 0.000000
-0.963704, -0.266973, 0.000000
-0.335528, 1.182860, 0.000000
-0.966671, -0.256022, 0.000000
-0.296681, 1.095049, 0.000000
-0.969279, -0.245962, 0.000000
-0.260862, 1.006038, 0.000000
-0.971558, -0.236802, 0.000000
-0.227842, 0.915986, 0.000000
-0.973532, -0.228552, 0.000000
-0.197386, 0.825036, 0.000000
-0.975224, -0.221219, 0.000000
-0.169249, 0.733319, 0.000000
-0.976656, -0.214809, 0.000000
-0.143181, 0.640952, 0.000000
-0.977845, -0.209329, 0.000000
-0.118929, 0.548044, 0.000000
-0.978808, -0.204782, 0.000000
-0.096232, 0.454692, 0.000000
-0.979556, -0.201172, 0.000000
-0.074830, 0.360988, 0.000000
-0.980101, -0.198502, 0.000000
-0.054458, 0.267014, 0.000000
-0.980449, -0.196773, 0.000000
-0.034849, 0.172849, 0.000000
-0.980606, -0.195987, 0.000000
-0.015736, 0.078569, 0.000000
-0.980575, -0.196145, 0.000000
0.003150, -0.015753, 0.000000
-0.980354, -0.197245, 0.000000
0.022077, -0.110045, 0.000000
-0.979941, -0.199288, 0.000000
0.041313, -0.204233, 0.000000
-0.979330, -0.202270, 0.000000
0.061125, -0.298241, 0.000000
-0.978512, -0.206190, 0.000000
0.081780, -0.391989, 0.000000
-0.977477, -0.211044, 0.000000
0.103539, -0.485391, 0.000000
-0.976210, -0.216828, 0.000000
0.126664, -0.578355, 0.000000
-0.974696, -0.223535, 0.000000
0.151410, -0.670779, 0.000000
-0.972916, -0.231161, 0.000000
0.178029, -0.762555, 0.000000
-0.970848, -0.239696, 0.000000
0.206766, -0.853560, 0.000000
-0.968469, -0.249133, 0.000000
0.237862, -0.943661, 0.000000
-0.965754, -0.259460, 0.000000
0.271546, -1.032711, 0.000000
-0.962673, -0.270666, 0.000000
0.308040, -1.120550, 0.000000
-0.959198, -0.282736, 0.000000
0.347555, -1.207002, 0.000000
-0.955295, -0.295654, 0.000000
0.390291, -1.291876, 0.000000
-0.950931, -0.309404, 0.000000
0.436430, -1.374964, 0.000000
-0.946069, -0.323965, 0.000000
0.486142, -1.456041, 0.000000
-0.940673, -0.339313, 0.000000
0.539577, -1.534866, 0.000000
-0.934705, -0.355425, 0.000000
0.596866, -1.611182, 0.000000
-0.928124, -0.372272, 0.000000
0.658118, -1.684714, 0.000000
-0.920889, -0.389824, 0.000000
0.723418, -1.755171, 0.000000
-0.912961, -0.408046, 0.000000
0.792823, -1.822251, 0.000000
-0.904298, -0.426903, 0.000000
0.866364, -1.885633, 0.000000
-0.894857, -0.446353, 0.000000
0.944039, -1.944989, 0.000000
-0.884599, -0.466352, 0.000000
1.025814, -1.999979, 0.000000
-0.873483, -0.486855, 0.000000
1.111619, -2.050253, 0.000000
-0.861469, -0.507810, 0.000000
1.201347, -2.095461, 0.000000
-0.848521, -0.529162, 0.000000
1.294855, -2.135247, 0.000000
-0.834601, -0.550855, 0.000000
1.391957, -2.169257, 0.000000
-0.819677, -0.572826, 0.000000
1.492427, -2.197145, 0.000000
-0.803717, -0.595012, 0.000000
1.595996, -2.218570, 0.000000
-0.786693, -0.617344, 0.000000
1.702354, -2.233208, 0.000000
-0.768582, -0.639751, 0.000000
1.811149, -2.240749, 0.000000
-0.749362, -0.662160, 0.000000
1.921986, -2.240910, 0.000000
-0.729018, -0.684495, 0.000000
2.034431, -2.233432, 0.000000
-0.707538, -0.706676, 0.000000
2.148013, -2.218089, 0.000000
-0.684915, -0.728623, 0.000000
2.262221, -2.194692, 0.000000
-0.661150, -0.750253, 0.000000
2.376516, -2.163094, 0.000000
-0.636247, -0.771485, 0.000000
2.490327, -2.123192, 0.000000
-0.610216, -0.792235, 0.000000
2.603058, -2.074935, 0.000000
-0.583076, -0.812418, 0.000000
2.714095, -2.018323, 0.000000
-0.554847, -0.831952, 0.000000
2.822808, -1.953416, 0.000000
-0.525562, -0.850755, 0.000000
2.928560, -1.880329, 0.000000
-0.495255, -0.868748, 0.000000
